address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,floors,furnishing_sell,house_type,land_feature,land_type,length,living_size,price,price_m2,property_back_condition,property_legal_document,property_road_condition,property_status,region,rooms,size,toilets,type_real_estate,unitnumber,ward,width
"Đường Quốc lộ 1K, Phường Tân Đông Hiệp, Thị xã Dĩ An, ",,1,Thị xã Dĩ An,,b,,18,,,,,,,,1567000000,"30,73 triệu/m²",,1,,Chưa bàn giao,,2 phòng,51 m²,2 phòng,Đất,,Phường Tân Đông Hiệp,
"Đường Nguyễn Thị Minh Khai, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,Nội thất cao cấp,,,,,,1700000000,"24,64 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Bình Dương,2 phòng,69 m²,2 phòng,Đất,,Phường Thuận Giao,
"Đường Đại Lộ Bình Dương, Phường Tân Định, Thị xã Bến Cát, Bình Dương",,Chung cư,Thị xã Bến Cát,,,,,,Nội thất cao cấp,,,,,,950000000,"22,62 triệu/m²",,,,Chưa bàn giao,Bình Dương,2 phòng,42 m²,1 phòng,Đất,,Phường Tân Định,
"Đường Phan Bội Châu, Phường Dĩ An, Bình Dương",Căn góc,1,,Tây Bắc,,Đông Nam,,,Hoàn thiện cơ bản,,,,,,1300000000,325 triệu/m²,,1,,Chưa bàn giao,Bình Dương,2 phòng,4 m²,1 phòng,Đất,,Phường Dĩ An,
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,,,,,,,1000000000,"22,22 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,45 m²,,Đất,,Phường Thuận Giao,
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,Nội thất cao cấp,,,,,,900000000,"28,13 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Bình Dương,1 phòng,32 m²,1 phòng,Đất,,Phường Thuận Giao,
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,Nam,,,,,,,,,1300000000,"23,64 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Bình Dương,2 phòng,55 m²,2 phòng,Đất,,Phường Dĩ An,
"45 Tân lập, Phường Tân Hòa, Thị xã Dĩ An, Bình Dương., Phường Tân Đông Hiệp, Thị xã Dĩ An, ",,1,Thị xã Dĩ An,Đông Bắc,B,,16,,Hoàn thiện cơ bản,,,,,,1600000000,32 triệu/m²,,1,,Đã bàn giao,,2 phòng,50.4 m²,2 phòng,Đất,12,Phường Tân Đông Hiệp,
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Thành phố Thủ Dầu Một, Bình Dương",1,Penthouse,Thành phố Thủ Dầu Một,6,,,,,1,,,,,,4100000000,"29,71 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Bình Dương,3 phòng,138 m²,3 phòng,Đất,,,
"Đường Xa lộ Hà Nội, Thị xã Dĩ An, ",,1,Thị xã Dĩ An,,,,,,,,,,,,970000000,"17,32 triệu/m²",,1,,Đã bàn giao,,2 phòng,56 m²,2 phòng,Đất,,,
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Đông,,Đông,10,,Nội thất cao cấp,,,,,,1100000000,"19,3 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Bình Dương,2 phòng,57 m²,2 phòng,Đất,10,Phường Dĩ An,
"Đường Tân Lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Tây Bắc,B,Đông,24,,Hoàn thiện cơ bản,,,,,,1190000000,34 triệu/m²,,Đang chờ sổ,,Đã bàn giao,Bình Dương,1 phòng,35 m²,1 phòng,Đất,02,Phường Đông Hòa,
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,1,Thành phố Thủ Dầu Một,,,,,,Nội thất cao cấp,,,,,,2490000000,"31,52 triệu/m²",,3,,Chưa bàn giao,Bình Dương,2 phòng,79.2 m²,2 phòng,Đất,,Phường Chánh Nghĩa,
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,950000000,"20,65 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,1 phòng,46 m²,1 phòng,Đất,,Phường Bình Thắng,
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,1,Thị xã Dĩ An,Nam,B,Đông Bắc,17,,Hoàn thiện cơ bản,,,,,,1595000000,"31,27 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Bình Dương,2 phòng,51 m²,2 phòng,Đất,B.17.XX,Phường Đông Hòa,
"Mặt tiền quốc lộ 13, phường Vĩnh Phú, Thuận An, Bình Dương., Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Nam,,Bắc,,,Hoàn thiện cơ bản,,,,,,1650000000,33 triệu/m²,,Đang chờ sổ,,Chưa bàn giao,Bình Dương,1 phòng,50 m²,,Đất,,Phường Vĩnh Phú,
"Đường ĐT 743C, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,,9,,Hoàn thiện cơ bản,,,,,,1500000000,"24,19 triệu/m²",,Đang chờ sổ,,Đã bàn giao,Bình Dương,2 phòng,62 m²,2 phòng,Đất,909,Phường Tân Đông Hiệp,
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương.",,1,Thành phố Thuận An,,,,,,,,,,,,1000000000,"22,22 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,45 m²,1 phòng,Đất,,Phường Thuận Giao,
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,,,,,,,960000000,"20,87 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,46 m²,1 phòng,Đất,,Phường Bình Thắng,
"Đường Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,,,,,,,22900000,352.307 đ/m²,,,,Chưa bàn giao,Bình Dương,2 phòng,65 m²,2 phòng,Đất,,Phường An Phú,
"Đường Xa lộ Hà Nội, Thị xã Dĩ An, ",,1,Thị xã Dĩ An,,,,,,,,,,,,1040000000,"21,22 triệu/m²",,1,,Đã bàn giao,,2 phòng,49 m²,1 phòng,Đất,,,
"Lê Thị Trung, Phường An Phú, Thành phố Thuận An, Bình Dương",,1,Thành phố Thuận An,,,,,,,,,,,,1100000000,22 triệu/m²,,,,Chưa bàn giao,Bình Dương,2 phòng,50 m²,1 phòng,Đất,,Phường An Phú,
"Đường Quốc Lộ 13, Phường Phú Thọ, Thành phố Thủ Dầu Một, Bình Dương",,1,Thành phố Thủ Dầu Một,,,,,,Nội thất cao cấp,,,,,,33000000,550.000 đ/m²,,,,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,Đất,,Phường Phú Thọ,
"Mặt tiền đường Thống Nhất, phường Đông Hoà, Dĩ An, Bình Dương., Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Nam,D,Đông Nam,25,,Hoàn thiện cơ bản,,,,,,1750000000,"31,25 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Bình Dương,2 phòng,56.8 m²,2 phòng,Đất,D.25.1X,Phường Đông Hòa,
"Đường Hoàng Văn Thụ, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,Tây Bắc,,Đông Nam,,,Nội thất đầy đủ,,,,,,2500000000,"32,47 triệu/m²",,Đã có sổ,,Đã bàn giao,Bình Dương,2 phòng,77 m²,2 phòng,Đất,,Phường Chánh Nghĩa,
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Bình Dương",Căn góc,1,,,A,,19,,Hoàn thiện cơ bản,,,,,,1180000000,"27,44 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Bình Dương,2 phòng,43 m²,1 phòng,Đất,,Phường Dĩ An,
"Đại lộ Bình Dương (Quốc lộ 13), phường Lái Thiêu, thành phố Thuận An, Tỉnh Bình Dương, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,AB,,,,Nội thất cao cấp,,,,,,1900000000,"35,19 triệu/m²",,Đã có sổ,,Chưa bàn giao,Bình Dương,1 phòng,54 m²,1 phòng,Đất,,Phường Lái Thiêu,
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Bình Dương",,1,,,,,,,,,,,,,2350000000,"27,33 triệu/m²",,,,Đã bàn giao,Bình Dương,2 phòng,86 m²,2 phòng,Đất,,Phường An Bình,
"Khu dân cư Thuận Giao, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Nam,A,Nam,12,,Nội thất cao cấp,,,,,,410000000,"7,32 triệu/m²",,Giấy tờ khác,,Chưa bàn giao,Bình Dương,2 phòng,56 m²,1 phòng,Đất,A12,Phường Thuận Giao,
"54 Tân lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,1,Thị xã Dĩ An,Nam,B,Đông Bắc,15,,2,,,,,,1630000000,304.388 đ/m²,,Đang chờ sổ,,Đã bàn giao,Bình Dương,2 phòng,5355 m²,2 phòng,Đất,,Phường Đông Hòa,
"Đường Quốc lộ 1K, Phường Đông Hòa, Bình Dương",,1,,Đông Nam,B,,24,,Hoàn thiện cơ bản,,,,,,1450000000,"33,72 triệu/m²",,Đang chờ sổ,,Chưa bàn giao,Bình Dương,2 phòng,43 m²,1 phòng,Đất,07,Phường Đông Hòa,
"Đường Thuận Giao 25, Phường Thuận Giao, Bình Dương",,1,,,,,,,,,,,,,8999999999,150 triệu/m²,,,,Chưa bàn giao,Bình Dương,1 phòng,60 m²,1 phòng,Đất,,Phường Thuận Giao,
"Đường Thuận Giao 25, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,29,,,,Hoàn thiện cơ bản,,,,,,900000000,"27,27 triệu/m²",,Đã có sổ,,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,Đất,,Phường Thuận Giao,
"368, Đường Lý Thường Kiệt, Huyện Hóc Môn, ",,,Huyện Hóc Môn,,,Đông Nam,,,,,,Đất thổ cư,20 m,,2850000000,"23,75 triệu/m2",,1,1,,,,120 m2,,Đất,,,5 m
"Đường Số 1, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,10999000000,"106,79 triệu/m2",,1,,,Tp Hồ Chí Minh,,103 m2,,Nhà ở,,,5 m
"Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Tp Hồ Chí Minh",,,Quận 2,,,,,,,,,Đất nền dự án,17 m,,5700000000,"47,9 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,119 m2,,Đất,,Phường Cát Lái,7 m
"3, Đường 2, Xã Phong Phú, Tp Hồ Chí Minh",,,,,,,,,,,,Đất nền dự án,28 m,,13000000000,"30,59 triệu/m2",,1,,,Tp Hồ Chí Minh,,425 m2,,Căn hộ/Chung cư,,Xã Phong Phú,15 m
"339, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,Đông Nam,,,,,,Đất thổ cư,15 m,,4500000000,60 triệu/m2,,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,75 m2,,Nhà ở,,Phường Phước Long B,5 m
"Đường Tỉnh lộ 43, Phường Bình Chiểu, Quận Thủ Đức, Tp Hồ Chí Minh",,,Quận Thủ Đức,,,,,,,,,Đất thổ cư,33 m,,22120000000,79 triệu/m2,,1,,,Tp Hồ Chí Minh,,280 m2,,Đất,,Phường Bình Chiểu,8 m
"Phạm Thị Thàng, Xã Phước Hiệp, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,,,,,,,Đất thổ cư,20 m,,1650000000,"9,54 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,173 m2,,Đất,,Xã Phước Hiệp,9 m
"Đường Phạm Văn Cội, Xã Phạm Văn Cội, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,Đông Bắc,,,,,Mặt tiền,Đất thổ cư,46 m,,3650000000,"14,9 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,245 m2,,Đất,,Xã Phạm Văn Cội,6 m
"686, Đường Trần Thị Bốc, Huyện Hóc Môn, ",,,Huyện Hóc Môn,,,,,,,,Mặt tiền,Đất thổ cư,25 m,,5500000000,"61,11 triệu/m2",,1,,,,,90 m2,,Đất,,,43 m
"Đường Đông Thạnh 3, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh",,,Huyện Hóc Môn,,,Bắc,,,,,,Đất thổ cư,15.62 m,,2550000000,34 triệu/m2,,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,75.5 m2,,Đất,,Xã Đông Thạnh,4.98 m
"Đường Đinh Đức Thiện, Xã Tân Quý Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",,,Huyện Bình Chánh,,,,,,,,,Đất thổ cư,,,750000000,"6,82 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,110 m2,,Đất,,Xã Tân Quý Tây,
"Đường 28, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,,,,,,,Đất thổ cư,14.6 m,,832000000,"14,34 triệu/m2",,,Hẻm xe hơi,,Tp Hồ Chí Minh,,58.8 m2,,Đất,,Phường Long Thạnh Mỹ,4 m
"Đường 12, Phường Trường Thạnh, ",,,,,,,,,,,Mặt tiền,Đất thổ cư,13.5 m,,2650000000,"50,96 triệu/m2",,1,1,,,,52.5 m2,,Đất,,Phường Trường Thạnh,4 m
"Đường An Phú Tây, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",,,Huyện Bình Chánh,,,,,,,,Mặt tiền,Đất thổ cư,20 m,,5000000000,"31,25 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,160 m2,,Đất,,Xã An Phú Tây,8 m
"Đường Nguyễn Xiển, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,Bắc,,,,,,Đất thổ cư,12 m,,3550000000,"66,98 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,53 m2,,Đất,,Phường Trường Thạnh,4.5 m
"Đường Nguyễn Bình, Huyện Nhà Bè, ",,,Huyện Nhà Bè,,,,,,,,,Đất thổ cư,30 m,,10000000000,"33,33 triệu/m2",,1,1,,,,300 m2,,Đất,,,10 m
"Đường Trần Văn Giàu, Xã Lê Minh Xuân, Tp Hồ Chí Minh",,,,,,,,,,,,Đất thổ cư,21 m,,1575000000,15 triệu/m2,,1,,,Tp Hồ Chí Minh,,105 m2,,Đất,,Xã Lê Minh Xuân,5 m
"Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2, Tp Hồ Chí Minh",,,Quận 2,,,,,,,,,Đất nền dự án,17 m,,5850000000,"49,16 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,119 m2,,Đất,,Phường Cát Lái,7 m
"Đường Thạnh Xuân 14, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,Bắc,,,,,,Đất nông nghiệp,15 m,,1150000000,"19,17 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,60 m2,,Đất,,Phường Thạnh Xuân,4 m
"Đường Số 1, Tp Hồ Chí Minh",,,,,,Bắc,,,,,Mặt tiền,Đất thổ cư,13 m,,3150000000,"60,58 triệu/m2",,1,Hẻm xe hơi,,Tp Hồ Chí Minh,,52 m2,,Đất,,,4 m
"Đường Tỉnh lộ 15, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,,,,,,Mặt tiền,Đất thổ cư,15 m,,2650000000,"17,67 triệu/m2",,1,,,Tp Hồ Chí Minh,,150 m2,,Đất,,Xã Tân Thạnh Đông,10 m
"Đường 160, Phường Tăng Nhơn Phú A, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,,,,,,,Đất thổ cư,12.5 m,,735000000,"14,7 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,50 m2,,Đất,,Phường Tăng Nhơn Phú A,4 m
"1/Cây Trôm Mỹ Khánh, Xã Phước Hiệp, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,,,,,,,Đất công nghiệp,40 m,,1170000000,"1,89 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,619 m2,,Đất,,Xã Phước Hiệp,16 m
"Đường Hoàng Phan Thái, Thị trấn Tân Túc, Huyện Bình Chánh, ",,,Huyện Bình Chánh,,,,,,,,Mặt tiền,Đất nền dự án,20 m,,2500000000,25 triệu/m2,,1,,,,,100 m2,,Đất,,Thị trấn Tân Túc,5 m
"Đường Quốc Lộ 22, Xã Phước Thạnh, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,,,,,,Mặt tiền,Đất thổ cư,9 m,,980000000,"3,31 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,296 m2,,Đất,,Xã Phước Thạnh,32 m
"Hương Lộ 80B, Huyện Hóc Môn, ",,,Huyện Hóc Môn,,,,,,,,Mặt tiền,Đất thổ cư,,,38000000000,"37,11 triệu/m2",,,,,,,1024 m2,,Đất,,,
"Đường Nguyễn Thị Nê, Xã Phú Hòa Đông, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,Tây,,,,,Mặt tiền,Đất thổ cư,20 m,,4100000000,"8,2 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,500 m2,,Căn hộ/Chung cư,,Xã Phú Hòa Đông,25 m
"Đường Võ Văn Hát, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,,,,,,Mặt tiền,Đất thổ cư,10 m,,3100000000,"51,67 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,60 m2,,Nhà ở,,Phường Long Trường,6 m
"Đường Tam Đa, Phường Trường Thạnh, ",,,,,,5,,,,,,Đất thổ cư,20 m,,3500000000,28 triệu/m2,,1,1,,,,125 m2,,Đất,,Phường Trường Thạnh,6 m
"Đường Số 1, Xã Lê Minh Xuân, Huyện Bình Chánh, Tp Hồ Chí Minh",,,Huyện Bình Chánh,,,,,,,,Mặt tiền,Đất thổ cư,17 m,,2850000000,"16,29 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,175 m2,,Đất,,Xã Lê Minh Xuân,10 m
"20/17, Đường Nhị Bình 1, Huyện Hóc Môn, Tp Hồ Chí Minh",,,Huyện Hóc Môn,,,2,,,,,,Đất thổ cư,20 m,,16000000000,"16,84 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,950 m2,,Đất,,,47 m
"Đường Thạnh Lộc 15, Quận 12, ",,,Quận 12,,,8,,,,,,Đất thổ cư,15 m,,3350000000,"58,77 triệu/m2",,1,1,,,,57 m2,,Căn hộ/Chung cư,,,4 m
"Đường Trần Quang Quờn, Xã Bình Khánh, Huyện Cần Giờ, Tp Hồ Chí Minh",,,Huyện Cần Giờ,,,Tây Bắc,,,,,,Đất thổ cư,29 m,,3435000000,15 triệu/m2,,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,229 m2,,Căn hộ/Chung cư,,Xã Bình Khánh,10 m
"Đường Trần Đại Nghĩa, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,,,,,,,Đất thổ cư,20 m,,3500000000,35 triệu/m2,,1,,,Tp Hồ Chí Minh,,100 m2,,Nhà ở,,Phường Tân Tạo A,5 m
"Đường Võ Văn Vân, Tp Hồ Chí Minh",,,,,,,,,,,Mặt tiền,Đất thổ cư,17 m,,4200000000,"48,28 triệu/m2",,1,,,Tp Hồ Chí Minh,,87 m2,,Nhà ở,,,5 m
"Hoàng Quốc Việt, Tp Hồ Chí Minh",,,,,,,,,,,Mặt tiền,Đất thổ cư,50 m,,90000000000,"82,27 triệu/m2",,1,,,Tp Hồ Chí Minh,,1094 m2,,Đất,,,22 m
"2, Vo Văn Bich, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,,,,,,Mặt tiền,Đất nền dự án,15 m,,1800000000,"22,5 triệu/m2",,1,Hẻm xe hơi,,Tp Hồ Chí Minh,,80 m2,,Đất,,Xã Bình Mỹ,5 m
"Trần văn giàu, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,Đông Bắc,,,,,Mặt tiền,Đất thổ cư,20 m,,3200000000,32 triệu/m2,,Đã có sổ,,,Tp Hồ Chí Minh,,100 m2,,Đất,,Phường Tân Tạo,5 m
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,Tây,,,,,Mặt tiền,Đất thổ cư,11 m,,3100000000,"60,78 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,51.7 m2,,Đất,,Phường Long Thạnh Mỹ,4.7 m
"Đường Số 67, Huyện Củ Chi, ",,,Huyện Củ Chi,,,Đông Nam,,,,,,Đất thổ cư,24 m,,1750000000,"14,83 triệu/m2",,1,,,,,118 m2,,Căn hộ/Chung cư,,,5 m
"Đường Tam Đa, Phường Trường Thạnh, ",,,,,,,,,,,Mặt tiền,Đất nông nghiệp,100 m,,11000000000,11 triệu/m2,,1,1,,,,1000 m2,,Đất,,Phường Trường Thạnh,10 m
"Ngay cầu Sóc Vàm, Đường Liên ấp 2-3, Xã Hiệp Phước, Huyện Nhà Bè, Tp Hồ Chí Minh",,,Huyện Nhà Bè,,,,,,,,Mặt tiền,Đất nông nghiệp,14 m,,370000000,"1,41 triệu/m2",,1,Hẻm xe hơi,,Tp Hồ Chí Minh,,262 m2,,Đất,,Xã Hiệp Phước,26 m
"Đường Phùng Tá Chu, ",,,,,,Bắc,,,,,,Đất thổ cư,15 m,,3550000000,"57,26 triệu/m2",,1,,,,,62 m2,,Đất,,,4 m
"Nguyễn Thị Tú, Phường An Phú Đông, Tp Hồ Chí Minh",,,,,,,,,,,Mặt tiền,Đất nền dự án,14 m,,3120000000,"55,71 triệu/m2",,1,,,Tp Hồ Chí Minh,,56 m2,,Đất,,Phường An Phú Đông,4 m
"Đường Số 4, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,7,,,,,Mặt tiền,Đất thổ cư,18.5 m,,4500000000,"61,64 triệu/m2",,1,,,Tp Hồ Chí Minh,,73.5 m2,,Căn hộ/Chung cư,,,4 m
"Đường Số 6, Phường Long Bình, Tp Hồ Chí Minh",,,,,,Đông,,,,,Mặt tiền,Đất thổ cư,16 m,,5300000000,"77,94 triệu/m2",,1,,,Tp Hồ Chí Minh,,68.8 m2,,Căn hộ/Chung cư,,Phường Long Bình,4.3 m
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Tp Hồ Chí Minh",,,,,,,,,,,Mặt tiền,Đất thổ cư,28 m,,982000000,"8,54 triệu/m2",Nở hậu,1,Hẻm xe hơi,,Tp Hồ Chí Minh,,115 m2,,Căn hộ/Chung cư,,Phường Long Thạnh Mỹ,4 m
"Đường Nguyễn Văn Khạ, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,,,,,,,Đất thổ cư,51 m,,4100000000,"8,04 triệu/m2",,1,,,Tp Hồ Chí Minh,,510 m2,,Căn hộ/Chung cư,,,10 m
"Đường Bình Mỹ, Huyện Củ Chi, ",,,Huyện Củ Chi,,Đất Thổ Cư,2,,,,,,Đất thổ cư,19 m,,1700000000,"12,5 triệu/m2",,1,1,,,,136 m2,,Nhà ở,,,7 m
"Đường Nguyễn Văn Tăng, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,,,,,,Mặt tiền,Đất thổ cư,5 m,,4100000000,41 triệu/m2,,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,100 m2,,Nhà ở,,Phường Long Thạnh Mỹ,20 m
"Đường Trần Văn Mười, Huyện Hóc Môn, Tp Hồ Chí Minh",,,Huyện Hóc Môn,,,,,,,,,Đất thổ cư,40 m,,8200000000,"20,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,400 m2,,Nhà ở,,,10 m
"Đường Số 2, Phường Tăng Nhơn Phú B, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,,,,,,,Đất thổ cư,13 m,,865000000,"16,63 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,52 m2,,Đất,,Phường Tăng Nhơn Phú B,4 m
"KDC Điền Phúc Thành, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,7,,,,,,Đất thổ cư,14 m,,3500000000,"62,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,56 m2,,Đất,,Phường Long Trường,4 m
"Đường Hoàng Hữu Nam, Phường Tân Phú, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,,,,,,Mặt tiền,Đất thổ cư,21 m,,968000000,"9,13 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,106 m2,,Đất,,Phường Tân Phú,5 m
"575, Đường Quốc lộ 1A, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,,,,,,,Đất nông nghiệp,38 m,,2560000000,"6,99 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,366 m2,,Căn hộ/Chung cư,,,9 m
"Đường Nguyễn Cửu Phú, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,,,,,,,Đất thổ cư,18 m,,2850000000,"38,51 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,74 m2,,Căn hộ/Chung cư,,Phường Tân Tạo A,4 m
