address,area,block,direction,floors,furnishing_sell,house_type,land_type,length,living_size,price,price_m2,property_legal_document,property_road_condition,region,rooms,size,toilets,ward,width
"tổ 15 kp4 phường long bình, Đường Hoàng Bá Bích, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Bắc,1,,Nhà ngõ,,11.5 m,104 m²,1750000000,"33,65 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Đồng Nai,3 phòng,52 m²,2 phòng,Phường Long Bình,4.5 m
"Đường Phạm Văn Đồng, Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",Huyện Long Thành,Sunrise Villas,,3,Bàn giao thô,Nhà biệt thự,,15 m,,5250000000,50 triệu/m²,Đang chờ sổ,,Đồng Nai,3 phòng,105 m²,3 phòng,Thị trấn Long Thành,7 m
"3/71, Đường Thân Nhân Trung, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,1,,Nhà ngõ,,5 m,80 m²,780000000,"19,5 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Đồng Nai,2 phòng,40 m²,2 phòng,Phường Trảng Dài,8 m
"Đường Quốc Lộ 51, Phường Long Bình Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,,,3600000000,36 triệu/m²,,,Đồng Nai,2 phòng,100 m²,2 phòng,Phường Long Bình Tân,
"Đường Yết Kiêu, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,,,Nhà mặt phố,,,,1400000000,"18,67 triệu/m²",Đang chờ sổ,,Đồng Nai,3 phòng,75 m²,2 phòng,Phường Long Bình,
"Đường Hùng Vương, Xã Phú Đông, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,Tây Nam,,,Nhà ngõ,,,,4500000000,"9,68 triệu/m²",,,Đồng Nai,1 phòng,465 m²,1 phòng,Xã Phú Đông,
"Đường Nguyễn Văn Tiên, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,2,Nội thất cao cấp,Nhà mặt phố,,15 m,150 m²,5800000000,"38,67 triệu/m²",Giấy tờ khác,,Đồng Nai,3 phòng,150 m²,2 phòng,Phường Tân Phong,6 m
"Đường Phạm Văn Thuận, Phường Tam Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,11 m,45 m²,950000000,"21,11 triệu/m²",Đã có sổ,,Đồng Nai,1 phòng,45 m²,1 phòng,Phường Tam Hiệp,4 m
"Đuong Yết Kiêu, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,Nhà dân,Đông Nam,,Nội thất đầy đủ,Nhà ngõ,,12 m,100 m²,950000000,19 triệu/m²,Đang chờ sổ,Hẻm xe hơi,Đồng Nai,3 phòng,50 m²,2 phòng,Phường Long Bình,4 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà biệt thự,,22.5 m,320 m²,12000000000,"42,86 triệu/m²",,,Đồng Nai,4 phòng,280 m²,3 phòng,Xã Long Hưng,10 m
"Đường Lê Văn Duyệt, Phường An Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,,Nhà ngõ,,17 m,150 m²,3300000000,"30,56 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,108 m²,2 phòng,Phường An Bình,6 m
"Đường Chu Văn An, Phường Suối Tre, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,Nam,,Nội thất đầy đủ,Nhà ngõ,,23.4 m,234 m²,3500000000,"14,96 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,234 m²,2 phòng,Phường Suối Tre,10 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,Bàn giao thô,Nhà biệt thự,,25 m,356 m²,22000000000,"58,67 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Đồng Nai,4 phòng,375 m²,5 phòng,Xã Long Hưng,15 m
"Đường ĐT 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,Đông Nam,,Hoàn thiện cơ bản,Nhà ngõ,,24 m,100 m²,1450000000,"14,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,100 m²,2 phòng,Xã Thạnh Phú,4 m
"Hương Lộ 2 (Ngô Quyền nối dài), Xã Long Hưng, Biên Hòa, Đồng Nai, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,3,Bàn giao thô,Nhà mặt phố,,19 m,186 m²,5400000000,"55,67 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Đồng Nai,3 phòng,97 m²,4 phòng,Xã Long Hưng,5 m
"Đường Quốc lộ 1A, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,,,Nhà mặt phố,,112 m,2006 m²,15000000000,"7,48 triệu/m²",Đã có sổ,,Đồng Nai,2 phòng,2006 m²,2 phòng,Xã Hưng Lộc,18 m
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Hoàn thiện cơ bản,Nhà ngõ,,20 m,,1900000000,19 triệu/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,100 m²,2 phòng,Phường Trảng Dài,5 m
"Đường 518, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,2,,Nhà mặt phố,,16 m,220 m²,5500000000,"49,11 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,112 m²,2 phòng,Phường Tân Hiệp,7 m
"4/30, đường 113, Xã Hố Nai 3, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Nam,,Hoàn thiện cơ bản,Nhà ngõ,,20 m,150 m²,1150000000,"11,5 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Đồng Nai,2 phòng,100 m²,1 phòng,Xã Hố Nai 3,5 m
"Đường Lương Văn Nho, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,,,8700000000,"51,79 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,168 m²,2 phòng,Phường Tân Phong,
"Đường Trần Văn Xã, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,,Nội thất đầy đủ,Nhà mặt phố,,28 m,140 m²,1690000000,"12,07 triệu/m²",Đang chờ sổ,,Đồng Nai,2 phòng,140 m²,2 phòng,Phường Trảng Dài,5 m
"0908616890, Đường Phạm Văn THuận, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,,,21600000000,100 triệu/m²,,,Đồng Nai,4 phòng,216 m²,1 phòng,Phường Tân Hiệp,
"Đường Hưng Bình, Xã Hưng Thịnh, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Tây Bắc,,,Nhà ngõ,,24 m,117 m²,1250000000,"10,68 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,117 m²,2 phòng,Xã Hưng Thịnh,5 m
"mặt tiền đường Phạm Văn Đồng, Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,3,,Nhà mặt phố,,15 m,120 m²,6500000000,"54,17 triệu/m²",Giấy tờ khác,,Đồng Nai,3 phòng,120 m²,4 phòng,Thị trấn Long Thành,8 m
"Bùi Hữu Nghĩa, Phường Bửu Hòa, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,10 m,94 m²,1450000000,"30,85 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,47 m²,2 phòng,Phường Bửu Hòa,5 m
"Trần Thị Hoa, Phường An Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,13 m,130 m²,2650000000,"40,77 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,65 m²,2 phòng,Phường An Bình,5 m
"Đường Phạm Văn Thuận, Phường Bình Đa, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Nội thất đầy đủ,Nhà ngõ,,14 m,58 m²,1450000000,25 triệu/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,58 m²,1 phòng,Phường Bình Đa,4.5 m
"Đường 10, Phường Tân Hòa, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,,,4350000000,"31,99 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,136 m²,2 phòng,Phường Tân Hòa,
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,,,Nhà ngõ,,20 m,100 m²,2870000000,"28,7 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,100 m²,1 phòng,Phường Tân Hiệp,5 m
"Đường Nguyễn Văn Tiên, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông,2,Nội thất cao cấp,Nhà mặt phố,,16 m,130 m²,2700000000,"41,54 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,65 m²,2 phòng,Phường Tân Phong,4.5 m
"Hl6, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,,Nhà ngõ,,5 m,,600000000,10 triệu/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,60 m²,1 phòng,Xã Thạnh Phú,8 m
"đường an bình, Phường An Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Nam,,Hoàn thiện cơ bản,Nhà ngõ,,16 m,64 m²,2200000000,"34,38 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,64 m²,1 phòng,Phường An Bình,4 m
"Đường Đỗ Văn Thi, Phường Hiệp Hoà, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,2,Nội thất đầy đủ,Nhà ngõ,,12 m,50 m²,1590000000,"31,8 triệu/m²",Đã có sổ,,Đồng Nai,2 phòng,50 m²,1 phòng,Phường Hiệp Hoà,4 m
"Đường Nguyễn Phúc Chu, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,21 m,126 m²,2650000000,"21,03 triệu/m²",Đã có sổ,,Đồng Nai,3 phòng,126 m²,2 phòng,Phường Trảng Dài,6 m
"Đường 768, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Hoàn thiện cơ bản,Nhà ngõ,,20 m,70 m²,1385000000,"13,85 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,100 m²,1 phòng,Phường Trảng Dài,5 m
"Đường Nguyễn Phúc Chu, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,21 m,128 m²,2650000000,"20,7 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,128 m²,1 phòng,Phường Trảng Dài,6 m
"258, Đường Hoàng Minh Chánh, Phường Hoá An, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,Khu dân cư,Đông Nam,1,Hoàn thiện cơ bản,Nhà ngõ,,14 m,80 m²,1000000000,"17,86 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Đồng Nai,2 phòng,56 m²,2 phòng,Phường Hoá An,4 m
"Đường Lê Nguyên Đạt, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,2,Nội thất cao cấp,Nhà biệt thự,,57 m,,12000000000,"26,32 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,4 phòng,456 m²,2 phòng,Phường Long Bình,8 m
"Hẻm 570, Phường Tam Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,,Nhà ngõ,,3 m,24 m²,310000000,"12,92 triệu/m²",Đã có sổ,,Đồng Nai,1 phòng,24 m²,1 phòng,Phường Tam Hiệp,3 m
"Đường Cách Mạng Tháng Tám, Phường Quyết Thắng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây,,Nội thất đầy đủ,Nhà ngõ,,16 m,88 m²,1950000000,"40,63 triệu/m²",Đã có sổ,,Đồng Nai,5 phòng,48.5 m²,4 phòng,Phường Quyết Thắng,3 m
"77/115/2, Đường Trần Quốc Toản, Phường Bình Đa, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,,Hoàn thiện cơ bản,Nhà ngõ,,21 m,83 m²,2000000000,"24,1 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,4 phòng,83 m²,4 phòng,Phường Bình Đa,4 m
"Đường Lữ Mạnh, Phường Thanh Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,2,Nội thất đầy đủ,Nhà ngõ,,17 m,150 m²,5500000000,110 triệu/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,50 m²,2 phòng,Phường Thanh Bình,3 m
"Đường Tân Hiệp, Xã Tân Hiệp, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Nội thất đầy đủ,Nhà mặt phố,,21 m,106 m²,1650000000,"15,57 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,106 m²,2 phòng,Xã Tân Hiệp,5 m
"Đường Đồng Khởi, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,42 m,204 m²,5900000000,"28,92 triệu/m²",Đã có sổ,,Đồng Nai,3 phòng,204 m²,2 phòng,Phường Trảng Dài,5 m
"Hẻm 1241, Phường Tân Tiến, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,1,Nội thất đầy đủ,Nhà mặt phố,,20 m,160 m²,4500000000,45 triệu/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,4 phòng,100 m²,2 phòng,Phường Tân Tiến,5 m
"Đường Trần Quốc Toản, Phường Bình Đa, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,,200 m²,5990000000,"40,47 triệu/m²",Đã có sổ,,Đồng Nai,4 phòng,148 m²,3 phòng,Phường Bình Đa,
"Đường Hương lộ 2, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Bàn giao thô,Nhà mặt phố,,,240 m²,5200000000,"43,33 triệu/m²",Đang chờ sổ,,Đồng Nai,4 phòng,120 m²,4 phòng,Xã Long Hưng,6 m
"Đường Vũ Hồng Phô, Phường An Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,1,Hoàn thiện cơ bản,Nhà ngõ,,,90 m²,2050000000,"22,78 triệu/m²",Đã có sổ,,Đồng Nai,2 phòng,90 m²,2 phòng,Phường An Bình,
"Đường Trần Quốc Toản, Phường An Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,1,Hoàn thiện cơ bản,Nhà ngõ,,,120 m²,2480000000,"42,76 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,58 m²,2 phòng,Phường An Bình,
"Đường Nguyễn Tri Phương, Phường Bửu Hòa, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Bắc,,,Nhà mặt phố,,,,3450000000,"40,12 triệu/m²",Đã có sổ,,Đồng Nai,3 phòng,86.4 m²,2 phòng,Phường Bửu Hòa,
"Đường Phạm Văn Diêu, Phường Tân Hạnh, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Bắc,1,Nội thất đầy đủ,Nhà mặt phố,,21 m,150 m²,2750000000,"32,35 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,85 m²,2 phòng,Phường Tân Hạnh,4 m
"Đường Bùi Hữu Nghĩa, Phường Tân Vạn, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,,66 m²,1620000000,"24,55 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,66 m²,1 phòng,Phường Tân Vạn,
"Đường Nguyễn Ái Quốc, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,,,Nhà ngõ,,20 m,100 m²,3090000000,"30,9 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,100 m²,1 phòng,Phường Tân Hiệp,5 m
"Đường 1, Phường Thống Nhất, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,,,7500000000,100 triệu/m²,,,Đồng Nai,3 phòng,75 m²,2 phòng,Phường Thống Nhất,
"Đường Phan Trung, Phường Tân Tiến, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,2,Hoàn thiện cơ bản,Nhà ngõ,,10 m,100 m²,3200000000,64 triệu/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,50 m²,1 phòng,Phường Tân Tiến,5 m
"Đường Nguyễn Khuyến, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông,,Bàn giao thô,Nhà mặt phố,,18 m,90 m²,6600000000,"73,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,1 phòng,90 m²,1 phòng,Phường Trảng Dài,5 m
"Đường Tà Lài, Xã Phú Lộc, Huyện Tân Phú, Đồng Nai",Huyện Tân Phú,,Đông,,Hoàn thiện cơ bản,Nhà mặt phố,,22 m,110 m²,1900000000,"3,17 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,600 m²,1 phòng,Xã Phú Lộc,5 m
"Đường Nguyễn Văn Hoài, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,,Nhà ngõ,,22 m,360 m²,4200000000,"42,42 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,4 phòng,99 m²,3 phòng,Phường Tân Phong,45 m
"Đường Ngô Quyền, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Nam,,,Nhà ngõ,,12 m,85 m²,1000000000,"22,22 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,45 m²,2 phòng,Phường An Hoà,3 m
"Đường Ngô Quyền, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Bắc,,,Nhà ngõ,,22 m,1276 m²,1650000000,"12,99 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,127 m²,1 phòng,Phường An Hoà,6 m
"Đường Nguyễn Phúc Chu, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,18 m,,1070000000,"11,89 triệu/m²",Giấy tờ khác,,Đồng Nai,2 phòng,90 m²,1 phòng,Phường Trảng Dài,5 m
"Đường 30/4, Phường Quyết Thắng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,10 m,87 m²,1870000000,"36,67 triệu/m²",Đã có sổ,,Đồng Nai,2 phòng,51 m²,1 phòng,Phường Quyết Thắng,5 m
"Đường Nam Cao, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà phố liền kề,,,,6000000000,"51,28 triệu/m²",Đã có sổ,,Đồng Nai,4 phòng,117 m²,,Xã Long Hưng,
"Đường Trần Văn Xã, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,13 m,61 m²,1420000000,"23,28 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,61 m²,1 phòng,Phường Trảng Dài,5 m
"Đường Thân Nhân Trung, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,Nội thất đầy đủ,Nhà ngõ,,10 m,100 m²,1290000000,"25,8 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Đồng Nai,2 phòng,50 m²,2 phòng,Phường Trảng Dài,5 m
"Đường ĐT 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,,Nhà ngõ,,19 m,190 m²,1850000000,"19,47 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,95 m²,2 phòng,Xã Thạnh Phú,5 m
"Đường Nam Cao, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,2,,Nhà biệt thự,,20 m,180 m²,100000000,833.333 đ/m²,Giấy tờ khác,,Đồng Nai,4 phòng,120 m²,4 phòng,Xã Long Hưng,6 m
"Đường 768B, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,Nội thất đầy đủ,Nhà ngõ,,15 m,120 m²,1300000000,"21,67 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Đồng Nai,3 phòng,60 m²,2 phòng,Phường Trảng Dài,4 m
"Hẻm 475, Phường Bửu Long, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Bắc,,,Nhà ngõ,,24 m,132 m²,2850000000,"21,59 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,132 m²,1 phòng,Phường Bửu Long,5.5 m
"KDC, Xã Đồi 61, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Bắc,,Nội thất cao cấp,Nhà mặt phố,,20 m,200 m²,2000000000,20 triệu/m²,Đã có sổ,,Đồng Nai,3 phòng,100 m²,2 phòng,Xã Đồi 61,5 m
"105/27 đường đông hoà 7km, Xã Đông Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Tây,,Bàn giao thô,Nhà ngõ,,30 m,270 m²,1600000000,"5,93 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,270 m²,1 phòng,Xã Đông Hoà,9 m
"Ấp 94, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,Khu Dân Cư,Đông,2,Hoàn thiện cơ bản,Nhà phố liền kề,,20 m,100 m²,1100000000,11 triệu/m²,Đã có sổ,Hẻm xe hơi,Đồng Nai,4 phòng,100 m²,2 phòng,Xã Hưng Lộc,5 m
"Đường Đinh Thuận, Phường Tân Hiệp, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,20 m,,7200000000,"71,29 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,101 m²,2 phòng,Phường Tân Hiệp,5 m
"giáo xứ bùi đệ, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Đông,,,Nhà phố liền kề,,26 m,156 m²,1600000000,"10,26 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,156 m²,3 phòng,Xã Bắc Sơn,6 m
"Đường Võ Nguyên Giáp, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,D5,Đông Nam,,Nội thất cao cấp,Nhà ngõ,,18 m,81 m²,4700000000,"58,02 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,81 m²,2 phòng,Phường Phước Tân,4 m
"60/3, khu phố 3, Phường Bình Đa, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà mặt phố,,22 m,88 m²,2800000000,"31,82 triệu/m²",Đã có sổ,,Đồng Nai,4 phòng,88 m²,2 phòng,Phường Bình Đa,4 m
"Nguyễn Văn Tiên, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà biệt thự,,,,5700000000,"20,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,278 m²,3 phòng,Phường Trảng Dài,
"Lam Sơn, Xã Gia Kiệm, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,Đông Nam,,,Nhà ngõ,,32 m,150 m²,1750000000,"7,64 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,6 phòng,229 m²,6 phòng,Xã Gia Kiệm,7 m
"Đường Bùi Trọng Nghĩa, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,Nội thất cao cấp,Nhà ngõ,,5 m,135 m²,2399000000,"35,28 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,3 phòng,68 m²,2 phòng,Phường Trảng Dài,13.5 m
"Đường Võ Thị Sáu, Phường Thống Nhất, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,3,,Nhà phố liền kề,,,223 m²,6600000000,"91,67 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,5 phòng,72 m²,4 phòng,Phường Thống Nhất,
"Đường Bùi Trọng Nghĩa, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông,,,Nhà mặt phố,,22 m,84 m²,4800000000,"57,14 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,2 phòng,84 m²,1 phòng,Phường Trảng Dài,3.8 m
"Hoàng Văn Bổn, Phường Tân Biên, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,,Nhà ngõ,,,,8380000000,"14,2 triệu/m²",Đã có sổ,,Đồng Nai,1 phòng,590 m²,1 phòng,Phường Tân Biên,
"Đường Nguyễn Ái Quốc, Phường Hố Nai, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Bắc,,,Nhà ngõ,,,90 m²,2999999999,"33,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Đồng Nai,1 phòng,90 m²,1 phòng,Phường Hố Nai,
