address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"Đường Hoàng Văn Thụ, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,Hoàn thiện cơ bản,2450000000,"30,63 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,80 m²,2 phòng,,Phường Chánh Nghĩa
"26 Đường Đại Lộ Bình Dương, Khu phố 7, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,,,,,Nội thất cao cấp,1900000000,"33,93 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,56 m²,2 phòng,,Phường Phú Hòa
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1070000000,"23,26 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,46 m²,1 phòng,,Phường Bình Thắng
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,225000000,"7,5 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,30 m²,1 phòng,,Phường Thuận Giao
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,Đông Nam,,,1350000000,"24,11 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,56 m²,2 phòng,,Phường Bình Thắng
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,B1,Tây Bắc,21,Hoàn thiện cơ bản,2880000000,"33,88 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,85 m²,2 phòng,8,Phường An Bình
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương.",,Chung cư,Thành phố Thuận An,Đông Bắc,,Đông Nam,,Nội thất đầy đủ,900000000,"21,43 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,42 m²,1 phòng,,Phường Thuận Giao
"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,B,Nam,11,Nội thất cao cấp,1300000000,"30,23 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,43 m²,1 phòng,14,Phường Đông Hòa
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,,35,Hoàn thiện cơ bản,3800000000,38 triệu/m²,Đang chờ sổ,Đã bàn giao,Bình Dương,3 phòng,100 m²,2 phòng,,Phường An Bình
"Đường Xa lộ Hà Nội, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,840000000,24 triệu/m²,Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,35 m²,1 phòng,,Phường Bình Thắng
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,D,,,Nội thất đầy đủ,1200000000,30 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,40 m²,1 phòng,,Phường Dĩ An
"Đường Phan Bội Châu, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1300000000,"28,26 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,46 m²,1 phòng,,Phường Dĩ An
"Đường Nguyễn Huệ, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Nam,,Đông Bắc,,Hoàn thiện cơ bản,3500000000,"39,33 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,3 phòng,89 m²,2 phòng,,Phường Phú Mỹ
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Tây Nam,,Đông Nam,,Hoàn thiện cơ bản,2500000000,"33,33 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường Tân Đông Hiệp
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông,Sapphire,Nam,5,Hoàn thiện cơ bản,1550000000,"31,63 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,49 m²,1 phòng,,Phường Dĩ An
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1200000000,"26,67 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,45 m²,1 phòng,,Phường Dĩ An
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Nam,,Đông,,Nội thất đầy đủ,1720000000,"23,89 triệu/m²",,Đã bàn giao,Bình Dương,3 phòng,72 m²,1 phòng,,Phường Tân Đông Hiệp
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Đông Nam,,Tây Bắc,,Nội thất cao cấp,2400008000,32 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường Dĩ An
"Đường Hoàng Hoa Thám, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,Nội thất đầy đủ,1400000000,"33,33 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,42 m²,1 phòng,,Phường Phú Lợi
"Đường Quốc lộ 1A, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,C,,,Nội thất đầy đủ,1230000000,"32,37 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,38.1 m²,1 phòng,,Phường An Bình
"Đường Nguyễn Thị Minh Khai, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Officetel,Thành phố Thuận An,Đông Nam,C,Đông,8,Hoàn thiện cơ bản,1898000000,"38,73 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,49 m²,1 phòng,oc.05.12,Phường Thuận Giao
"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Nam,A,Bắc,5,Hoàn thiện cơ bản,1100000000,"33,33 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Đông Hòa
"Mặt tiền quốc lộ 13, phường Vĩnh Phú, Thuận An, Bình Dương., Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,2400000000,"34,29 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Vĩnh Phú
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Đông Nam,DIAMOND,Đông Nam,12,Hoàn thiện cơ bản,399000000,"7,25 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,55 m²,1 phòng,,Phường Dĩ An
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,A,,,Nội thất cao cấp,900000000,"27,27 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Thuận Giao
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,2 bock lock,,12,Hoàn thiện cơ bản,900000000,"28,13 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,32 m²,1 phòng,,Phường Thuận Giao
"Số 30 DT743C, khu phố Thống Nhất, thị xã Dĩ An, tỉnh Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,1314000000,"36,5 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,36 m²,1 phòng,,Phường Dĩ An
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,B,,30,,2500000000,"33,78 triệu/m²",,Đã bàn giao,Bình Dương,2 phòng,74 m²,2 phòng,08,Phường An Bình
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Tây,A,Đông Nam,27,Hoàn thiện cơ bản,1500000000,25 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,A27.24,Phường Thuận Giao
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Penthouse,Thành phố Thủ Dầu Một,,,,,Nội thất cao cấp,5100000000,"31,88 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,3 phòng,160 m²,3 phòng,,Phường Chánh Nghĩa
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,Nội thất cao cấp,1680000000,"32,31 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,52.8 m²,1 phòng,,Phường Chánh Nghĩa
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Đông Bắc,A2,Tây Nam,32,Nội thất cao cấp,1200000000,"12,12 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,3 phòng,99 m²,2 phòng,A2-32-03,Phường An Bình
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Tây Nam,,Đông Bắc,,,1800000000,"32,73 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,55 m²,2 phòng,,Phường Đông Hòa
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1500000000,"29,41 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,51 m²,2 phòng,,Phường Đông Hòa
"Đường Quốc Lộ 13, Phường Hưng Định, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây Nam,Block A,Đông Bắc,,Hoàn thiện cơ bản,1200000000,24 triệu/m²,Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,50 m²,1 phòng,,Phường Hưng Định
"Đường 30/4, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,,,,,Nội thất cao cấp,1760000000,"35,92 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,1 phòng,49 m²,1 phòng,,Phường Phú Hòa
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,,A,,24,Nội thất cao cấp,2390000000,"32,74 triệu/m²",Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,73.8 m²,2 phòng,,Phường Chánh Nghĩa
"Đường Quốc Lộ 13, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,,,,,,2200000000,"25,58 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,86 m²,2 phòng,,Phường Lái Thiêu
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1100000000,"10,19 triệu/m²",,Đã bàn giao,Bình Dương,3 phòng,108 m²,2 phòng,,Phường An Bình
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1734000000,34 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,51 m²,,,Phường Tân Đông Hiệp
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,3500000000,"33,02 triệu/m²",,Đã bàn giao,Bình Dương,3 phòng,106 m²,2 phòng,,Phường An Bình
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,225000000,"3,95 triệu/m²",,Chưa bàn giao,Bình Dương,2 phòng,57 m²,2 phòng,,Phường Thuận Giao
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,2400000000,32 triệu/m²,,Đã bàn giao,Bình Dương,2 phòng,75 m²,2 phòng,,Phường An Bình
"Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1300000000,20 triệu/m²,Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,65 m²,,,Phường Dĩ An
"Đường Thống Nhất, Khu Phố Hiệp Thắng, phường Đông Hòa, TP Dĩ An, tỉnh Bình Dương., Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Tây Nam,T,Đông Nam,12,Hoàn thiện cơ bản,1680000000,"33,6 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,50 m²,1 phòng,T12,Phường Đông Hòa
"quốc lộ BT 743, Phường Tân Đông Hiệp, Thị Xã Dĩ An, Tỉnh Bình Dương, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,a,,,,21000000,350.000 đ/m²,Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Tân Đông Hiệp
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",Căn góc,Chung cư,Thành phố Thủ Dầu Một,,,,,Nội thất cao cấp,570000000,"6,06 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,3 phòng,94 m²,3 phòng,,Phường Chánh Nghĩa
"Đường Trần Phú, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Tây,"A,B",Đông Bắc,36,Nội thất cao cấp,2597000000,"32,87 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,79.2 m²,2 phòng,,Phường Chánh Nghĩa
"Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Tây Nam,SAPPHIRE,Đông Nam,16,Hoàn thiện cơ bản,1450000000,"29,59 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,49 m²,1 phòng,,Phường Dĩ An
"18 Kha Vạn Cân, phường An Bình, thị xã Dĩ An, Bình Dương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,Tây Bắc,B1,Đông Nam,34,Hoàn thiện cơ bản,3400000000,"38,2 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,89 m²,2 phòng,14,Phường An Bình
"đường 45 Tân Lập, Phường Đônh Hòa, thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất đầy đủ,1100000000,"26,83 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,41 m²,1 phòng,,Phường Đông Hòa
"Mặt tiền quốc lộ 13, phường Vĩnh Phú, Thuận An, Bình Dương., Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,33000000,464.788 đ/m²,,Chưa bàn giao,Bình Dương,2 phòng,71 m²,2 phòng,,Phường Vĩnh Phú
"Đường Quốc lộ 13, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Nội thất cao cấp,1750000000,"29,17 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Vĩnh Phú
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,Hoàn thiện cơ bản,1500000000,25 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,60 m²,2 phòng,,Phường Thuận Giao
"65 Đường Phạm Hữu Lầu, Phường Dĩ An, Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,,1348000000,"24,51 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,55 m²,2 phòng,,Phường Dĩ An
"9999990, Đường Nguyễn Du, Phường An Phú, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây Bắc,A,Đông Nam,20,Nội thất cao cấp,25000000,581.395 đ/m²,Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,43.87 m²,1 phòng,01-02-....-20,Phường An Phú
"Đường Hoàng Văn Thụ, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương",,Chung cư,Thành phố Thủ Dầu Một,Đông Nam,,Tây Bắc,,,2200000000,"31,43 triệu/m²",,Đã bàn giao,Bình Dương,2 phòng,70 m²,2 phòng,,Phường Chánh Nghĩa
"54 Tân lập, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1640000000,"31,54 triệu/m²",Đang chờ sổ,Đã bàn giao,Bình Dương,2 phòng,52 m²,2 phòng,,Phường Đông Hòa
"Đường 22/12, Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,2,,29,Nội thất cao cấp,1100000000,20 triệu/m²,Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,55 m²,1 phòng,10,Phường Thuận Giao
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,,,,Hoàn thiện cơ bản,1625000000,"31,86 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,2 phòng,51.33 m²,2 phòng,,Phường Đông Hòa
"Đường Cầu Sắt, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,1050000000,"24,42 triệu/m²",,Chưa bàn giao,Bình Dương,1 phòng,43 m²,1 phòng,,Phường Lái Thiêu
"KHA VẠN CÂN, Phường An Bình, Thị xã Dĩ An, Bình Dương",Căn góc,Chung cư,Thị xã Dĩ An,,B2,,24,,3900000000,39 triệu/m²,Đang chờ sổ,Đã bàn giao,Bình Dương,3 phòng,100 m²,,,Phường An Bình
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,Tây,BLOCK A,Đông,18,Nội thất cao cấp,900000000,"25,71 triệu/m²",Đã có sổ,Chưa bàn giao,Bình Dương,1 phòng,35 m²,1 phòng,05,Phường Thuận Giao
"Đường Bình Đường 1, Phường An Bình, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,Đông Nam,A,Tây,15,Hoàn thiện cơ bản,1180000000,"31,89 triệu/m²",Đã có sổ,Đã bàn giao,Bình Dương,1 phòng,37 m²,1 phòng,,Phường An Bình
"Đường Cầu Sắt, Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Căn góc,Chung cư,Thành phố Thuận An,Đông Nam,A,Tây Bắc,16,Hoàn thiện cơ bản,1400000000,25 triệu/m²,Giấy tờ khác,Chưa bàn giao,Bình Dương,2 phòng,56 m²,1 phòng,A16.11,Phường Lái Thiêu
"Đường Thuận Giao 25, phường Thuận Giao, thành phố Thuận An, Bình Dương., Phường Thuận Giao, Thành phố Thuận An, Bình Dương",,Chung cư,Thành phố Thuận An,,,,,,900000000,"27,27 triệu/m²",,Chưa bàn giao,Bình Dương,1 phòng,33 m²,1 phòng,,Phường Thuận Giao
"Đường ĐT 743, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",,Chung cư,Thị xã Dĩ An,,,,,Nội thất cao cấp,1750000000,"34,31 triệu/m²",Đang chờ sổ,Chưa bàn giao,Bình Dương,1 phòng,51 m²,1 phòng,,Phường Dĩ An
