address,area,block,direction,floors,furnishing_sell,house_type,land_type,length,living_size,price,price_m2,property_legal_document,property_road_condition,region,rooms,size,toilets,ward,width
"Đường Hoàng Hoa Thám, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây,2,Nội thất cao cấp,Nhà ngõ,,15 m,180 m²,4800000000,"42,48 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,113 m²,3 phòng,Phường Hiệp Thành,6 m
"Đường Nguyễn Thị Minh Khai, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Nam,,Nội thất cao cấp,Nhà ngõ,,28 m,120 m²,4500000000,"32,14 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,140 m²,3 phòng,Phường Phú Hòa,5 m
"67, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Tây,,,Nhà mặt phố,,14 m,56 m²,1350000000,"24,11 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,56 m²,2 phòng,Phường Bình Chuẩn,4 m
"Đường 5m, Phường Chánh Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Bắc,1,Hoàn thiện cơ bản,Nhà mặt phố,,30 m,120 m²,2600000000,"21,67 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,120 m²,2 phòng,Phường Chánh Mỹ,4 m
"DT748, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Nam,,,Nhà mặt phố,,30 m,148 m²,1250000000,"8,45 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,148 m²,2 phòng,Xã An Điền,5 m
"chợ phú phong, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà ngõ,,13 m,53 m²,2350000000,"44,34 triệu/m²",,,Bình Dương,3 phòng,53 m²,2 phòng,Phường Bình Chuẩn,4 m
"Đường Liên Huyện, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,3,,Nhà mặt phố,,16 m,80 m²,2900000000,"36,25 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,80 m²,4 phòng,Phường Tân Bình,5 m
"Đường Dân Chủ, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Hoàn thiện cơ bản,Nhà phố liền kề,,20 m,158 m²,2700000,27.000 đ/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,100 m²,3 phòng,Xã Vĩnh Tân,5 m
"Đường Nguyễn An Ninh, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông,,Hoàn thiện cơ bản,Nhà phố liền kề,,17 m,210 m²,2899000000,"42,63 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,68 m²,4 phòng,Phường Tân Bình,4 m
"Đường D18, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Nam,,,Nhà mặt phố,,30 m,150 m²,2450000000,"16,33 triệu/m²",,,Bình Dương,1 phòng,150 m²,1 phòng,Phường Thới Hòa,5 m
"dt743, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Nam,,Hoàn thiện cơ bản,Nhà ngõ,,21.06 m,107 m²,3500000000,"32,71 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,107 m²,5 phòng,Phường Bình Chuẩn,5 m
"Đường Võ Thị Sáu, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Bắc,1,Nội thất đầy đủ,Nhà ngõ,,13 m,120 m²,2530000000,"40,81 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,62 m²,2 phòng,Phường Đông Hòa,5 m
"Đường Liên Huyện, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,20 m,180 m²,2989000,16.605 đ/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,5 phòng,180 m²,4 phòng,Phường Tân Bình,5 m
"Đường Lê Hồng Phong, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,2,,Nhà ngõ,,14 m,120 m²,2750000000,"40,44 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,68 m²,2 phòng,Phường Tân Đông Hiệp,5 m
"Đường Nguyễn Thị Tươi, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Nam,1,Nội thất đầy đủ,Nhà ngõ,,11 m,88 m²,1500000000,"34,09 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,44 m²,2 phòng,Phường Tân Bình,4 m
"Đường Đoàn Thị Kia, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,2,,Nhà biệt thự,,16 m,160 m²,2260000000,"28,25 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Bình Dương,2 phòng,80 m²,2 phòng,Phường Tân Đông Hiệp,5 m
"07, K1D, Phường Hoà Phú, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,Khu đô thị suncasa,Tây Nam,3,Nội thất cao cấp,Nhà phố liền kề,,18 m,168 m²,3600000000,40 triệu/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,90 m²,3 phòng,Phường Hoà Phú,5 m
"Đường Quốc lộ 1K, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,2,,Nhà ngõ,,7 m,70 m²,1239000000,"35,4 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,35 m²,2 phòng,Phường Đông Hòa,5 m
"Nguyễn Thị Minh Khai.Vao 1 Sec, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,14.5 m,80 m²,1650000000,"28,45 triệu/m²",Đang chờ sổ,Hẻm xe hơi,Bình Dương,3 phòng,58 m²,2 phòng,Phường Tân Đông Hiệp,4 m
"Đường Nguyễn Duy, Phường Bình Nhâm, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,2,,Nhà ngõ,,,,750000000,5 triệu/m²,Đang chờ sổ,,Bình Dương,3 phòng,150 m²,3 phòng,Phường Bình Nhâm,
"ds12, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Bắc,,Nội thất đầy đủ,Nhà biệt thự,,20 m,350 m²,22000000000,"62,86 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,5 phòng,350 m²,4 phòng,Phường Hiệp Thành,17 m
"Nguyễn Thị Minh Khai Vào, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,2,Nội thất cao cấp,Nhà mặt phố,,14 m,130 m²,2790000000,"41,03 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,68 m²,2 phòng,Phường Tân Đông Hiệp,5 m
"Khu nhà văn phòng , đường r11-1, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Nội thất đầy đủ,Nhà phố liền kề,,20 m,182.8 m²,2350000000,"23,5 triệu/m²",Đang chờ sổ,,Bình Dương,4 phòng,100 m²,3 phòng,Phường Thới Hòa,5 m
"183 Nguyễn Bình, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,Nội thất cao cấp,Nhà biệt thự,,13 m,170 m²,5850000000,"46,8 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,125 m²,3 phòng,Phường Phú Lợi,10 m
"CMt8, Phường Bình Nhâm, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà ngõ,,6 m,60 m²,1700000000,"56,67 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,1 phòng,30 m²,1 phòng,Phường Bình Nhâm,6 m
"Đường NE2, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,,Nhà phố liền kề,,100 m,120 m²,2350000000,"19,58 triệu/m²",Đã có sổ,,Bình Dương,6 phòng,120 m²,5 phòng,Phường Thới Hòa,6 m
"DT747, Xã Hội Nghĩa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Bàn giao thô,Nhà mặt phố,,19 m,214 m²,2950000000,"30,73 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,96 m²,4 phòng,Xã Hội Nghĩa,5 m
"Nguyễn Bình, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,1,Nội thất cao cấp,Nhà ngõ,,12 m,150 m²,5850000000,"48,75 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,120 m²,4 phòng,Phường Phú Lợi,10 m
"dx 39 Huỳnh Văn Luỹ, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,Nội thất cao cấp,Nhà mặt phố,,25 m,180 m²,5200000000,"41,27 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,126 m²,4 phòng,Phường Hiệp Thành,5 m
"Đường Bình Chuẩn 72, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà mặt phố,,16 m,80 m²,1720000000,"17,2 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,100 m²,,Phường Bình Chuẩn,5 m
"Đường Nguyễn Đình Chiểu, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,1,Hoàn thiện cơ bản,Nhà ngõ,,17 m,140 m²,2750000000,"38,19 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,72 m²,2 phòng,Phường Đông Hòa,4 m
"dt 742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà ngõ,,16 m,80 m²,1100000000,"13,75 triệu/m²",,,Bình Dương,2 phòng,80 m²,1 phòng,Xã Vĩnh Tân,5 m
"Đường N3, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,look d,Nam,1,Nội thất cao cấp,Nhà mặt phố,,30 m,150 m²,1500000000,10 triệu/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,5 phòng,150 m²,5 phòng,Thị trấn Lai Uyên,5 m
"Đường Liên Huyện, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Hoàn thiện cơ bản,Nhà phố liền kề,,17.5 m,180 m²,2989000000,"42,7 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,70 m²,4 phòng,Phường Tân Bình,4 m
"dt743, Phường An Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà phố liền kề,,16 m,,3250000000,"50,78 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,64 m²,3 phòng,Phường An Phú,4 m
"Đường DX 086, Phường Hiệp An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Bắc,,Nội thất đầy đủ,Nhà mặt phố,,31 m,60 m²,3080000000,"25,04 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,123 m²,2 phòng,Phường Hiệp An,4 m
"Ql 1k, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây,,Nội thất cao cấp,Nhà mặt phố,,,200 m²,3380000000,"47,61 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,71 m²,3 phòng,Phường Tân Đông Hiệp,6 m
"Đường Liên Huyện, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,20 m,175 m²,2989000000,"42,7 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,70 m²,4 phòng,Phường Tân Bình,5 m
"1/ Huỳnh Văn Luỹ, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,Nội thất đầy đủ,Nhà ngõ,,20 m,100 m²,3150000000,"31,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,100 m²,2 phòng,Phường Phú Lợi,5.5 m
"Đường Huỳnh Văn Lũy||13847, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,2,Nội thất cao cấp,Nhà biệt thự,,12 m,180 m²,5850000000,"48,75 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,120 m²,3 phòng,Phường Hiệp Thành,10 m
"Đường Quốc Lộ 13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,1,,Nhà mặt phố,,20 m,120 m²,2400000000,24 triệu/m²,Đã có sổ,,Bình Dương,4 phòng,100 m²,4 phòng,Phường Thới Hòa,5 m
"Bình Nhâm, Phường Bình Nhâm, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà ngõ,,,,3150000,,Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,,3 phòng,Phường Bình Nhâm,
"62/3A, Tân phước khánh 15, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Bắc,,Nội thất đầy đủ,Nhà ngõ,,13 m,52 m²,900000000,"17,31 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Bình Dương,2 phòng,52 m²,2 phòng,Phường Tân Phước Khánh,4 m
"Đường TC2, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,1,Nội thất đầy đủ,Nhà mặt phố,,30 m,,3000000000,20 triệu/m²,Đã có sổ,,Bình Dương,3 phòng,150 m²,2 phòng,Phường Thới Hòa,5 m
"Bình Chuẩn 28, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà ngõ,,20 m,,2600000000,26 triệu/m²,Đã có sổ,,Bình Dương,3 phòng,100 m²,3 phòng,Phường Bình Chuẩn,5 m
"Đường N13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông Bắc,2,Hoàn thiện cơ bản,Nhà phố liền kề,,30 m,150 m²,1500000000,10 triệu/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,150 m²,2 phòng,Thị trấn Lai Uyên,5 m
"Đường Tỉnh lộ 2/9, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,D1,Tây Nam,2,Nội thất đầy đủ,Nhà mặt phố,,18 m,125 m²,940000000,"10,44 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,90 m²,2 phòng,Phường Mỹ Phước,5 m
"Hẻm 48, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Hoàn thiện cơ bản,Nhà ngõ,,10 m,,2490000000,"55,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,45 m²,2 phòng,Phường Phú Lợi,45 m
"Đường 17, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,2,Nội thất đầy đủ,Nhà mặt phố,,,100 m²,870000000,"8,7 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,100 m²,2 phòng,Phường Bình Chuẩn,
"Đường Liên Huyện, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà mặt phố,,22 m,228 m²,2700000000,"23,68 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,114 m²,3 phòng,Phường Tân Bình,5 m
"Đường ĐT 743A, Phường Bình An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,4,Nội thất cao cấp,Nhà mặt phố,,17 m,211 m²,4650000000,"69,4 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,67 m²,4 phòng,Phường Bình An,4 m
"dx070, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,1,,Nhà mặt phố,,23 m,103 m²,3100000000,"30,1 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,103 m²,2 phòng,Phường Định Hoà,5 m
"Đx 034, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà mặt phố,,26 m,111 m²,2700000000,"24,32 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,111 m²,,Phường Phú Mỹ,5 m
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Nội thất đầy đủ,Nhà ngõ,,10 m,80 m²,1270000000,"31,75 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Bình Dương,3 phòng,40 m²,2 phòng,Phường Tân Đông Hiệp,4 m
"Đường Tô Vĩnh Diện, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà ngõ,,,120 m²,2580000000,"27,16 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,95 m²,2 phòng,Phường Đông Hòa,
"Đường 1, Xã Hội Nghĩa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà mặt phố,,20 m,100 m²,1700000000,17 triệu/m²,Đã có sổ,,Bình Dương,4 phòng,100 m²,2 phòng,Xã Hội Nghĩa,5 m
"Lê Văn Tiên, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Bắc,2,Hoàn thiện cơ bản,Nhà mặt phố,,10 m,90 m²,1380000000,"30,67 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Bình Dương,2 phòng,45 m²,2 phòng,Phường Tân Đông Hiệp,5 m
"Đường Quốc Lộ 13, Xã Tân Định, Bến Cát, Bình Dương",Thị xã Bến Cát,,,,,Nhà mặt phố,,17 m,64 m²,1100000000,"15,71 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,70 m²,2 phòng,Phường Tân Định,4 m
"Đường NE2, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Bắc,2,Bàn giao thô,Nhà phố liền kề,,20 m,120 m²,2168000000,"18,07 triệu/m²",Đang chờ sổ,,Bình Dương,5 phòng,120 m²,5 phòng,Phường Thới Hòa,6 m
"Nguyễn Tri Phương, Phường An Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà ngõ,,30 m,150 m²,4200000000,28 triệu/m²,Đã có sổ,Hẻm xe hơi,Bình Dương,10 phòng,150 m²,,Phường An Bình,5 m
"Đường Đông Ba, Phường Bình Hòa, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,2,,Nhà ngõ,,23 m,113 m²,3100000000,"27,43 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,6 phòng,113 m²,6 phòng,Phường Bình Hòa,5 m
"Đường Bình Nhâm 19, Phường Bình Nhâm, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà mặt phố,,5 m,28 m²,1000000000,"35,71 triệu/m²",Đã có sổ,,Bình Dương,1 phòng,28 m²,1 phòng,Phường Bình Nhâm,5 m
"Đường Trần Ngọc Lên, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà ngõ,,,,250000000,"3,33 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,5 phòng,75 m²,5 phòng,Phường Định Hoà,
"Đường Quốc Lộ 13, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,,Nhà ngõ,,23 m,206 m²,2950000000,"14,32 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,2 phòng,206 m²,1 phòng,Phường Mỹ Phước,9 m
"11, DT747, Xã Hội Nghĩa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà phố liền kề,,20 m,100 m²,27500000,275.000 đ/m²,Đã có sổ,,Bình Dương,4 phòng,100 m²,3 phòng,Xã Hội Nghĩa,5 m
"Đường Bình Chuẩn 15, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Nội thất cao cấp,Nhà mặt phố,,27 m,200 m²,4200000000,"31,11 triệu/m²",Đã có sổ,,Bình Dương,3 phòng,135 m²,4 phòng,Phường Bình Chuẩn,5 m
"chợ tân phuoc khánh, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,,Nhà ngõ,,11 m,50 m²,800000000,16 triệu/m²,,,Bình Dương,3 phòng,50 m²,2 phòng,Phường Tân Phước Khánh,4 m
"Đường ĐT 743, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà mặt phố,,16 m,64 m²,2800000000,"43,75 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,64 m²,3 phòng,Phường Bình Chuẩn,4 m
"đường số 5 khu TĐC phú chánh A, Phường Hoà Phú, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,3,Nội thất đầy đủ,Nhà biệt thự,,10.6 m,53.1 m²,2300000000,"43,4 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,3 phòng,53.1 m²,3 phòng,Phường Hoà Phú,5 m
"Đường ĐT 743, Xã Hội Nghĩa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Hoàn thiện cơ bản,Nhà ngõ,,33 m,163 m²,2200000000,"13,5 triệu/m²",Đã có sổ,Hẻm xe hơi,Bình Dương,4 phòng,163 m²,2 phòng,Xã Hội Nghĩa,5 m
"Đường N3, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,30 m,220 m²,1550000000,"10,33 triệu/m²",Đã có sổ,,Bình Dương,5 phòng,150 m²,5 phòng,Thị trấn Lai Uyên,5 m
"1/ Võ Thành Long, Phường Phú Cường, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,,Nhà ngõ,,10 m,40 m²,1300000000,"32,5 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,40 m²,1 phòng,Phường Phú Cường,4 m
"1/ Quốc lộ 13, Phường Chánh Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Nam,,,Nhà ngõ,,16 m,80 m²,1550000000,"19,38 triệu/m²",Đã có sổ,,Bình Dương,1 phòng,80 m²,1 phòng,Phường Chánh Mỹ,5.3 m
"Đường Vĩnh Phú 20, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Tây Bắc,,,Nhà ngõ,,12.1 m,120 m²,2640000000,44 triệu/m²,,,Bình Dương,3 phòng,60.3 m²,2 phòng,Phường Vĩnh Phú,5 m
"n8, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,30 m,300 m²,2400000000,16 triệu/m²,Đã có sổ,,Bình Dương,3 phòng,150 m²,2 phòng,Thị trấn Lai Uyên,5 m
"nhựa 5m, Phường Tân Định, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,,Nhà ngõ,,15 m,60 m²,1180000000,"19,67 triệu/m²",Đã có sổ,,Bình Dương,2 phòng,60 m²,1 phòng,Phường Tân Định,4 m
"HT750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,,Nhà mặt phố,,12 m,60 m²,1550000000,"25,83 triệu/m²",Đã có sổ,,Bình Dương,4 phòng,60 m²,3 phòng,Xã Trừ Văn Thố,5 m
"Khánh Long, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Hoàn thiện cơ bản,Nhà ngõ,,12 m,48 m²,740000000,"15,42 triệu/m²",Giấy tờ khác,Hẻm xe hơi,Bình Dương,2 phòng,48 m²,2 phòng,Phường Tân Phước Khánh,4 m
"Bình Nhâm 19, Phường Bình Nhâm, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,,Nhà mặt phố,,5 m,28 m²,1650000000,"58,93 triệu/m²",Đã có sổ,,Bình Dương,1 phòng,28 m²,1 phòng,Phường Bình Nhâm,5 m
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,,Nhà ngõ,,9 m,70 m²,980000000,28 triệu/m²,Giấy tờ khác,Hẻm xe hơi,Bình Dương,2 phòng,35 m²,2 phòng,Phường Tân Đông Hiệp,4 m
