address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"290, 290 Đường An Dương Vương, Phường 4, Quận 5, Tp Hồ Chí Minh",,Chung cư,Quận 5,,,,,,2250000000,75 triệu/m²,,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,30 m²,1 phòng,,Phường 4
"Lô A1, Lô A1 Khu đô thị Him Lam, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",,Officetel,Quận 7,Bắc,,Bắc,,,1700000000,"48,57 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,35 m²,1 phòng,,Phường Tân Hưng
"334, 334 Đường Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",,Chung cư,Quận 10,,,,,Nội thất đầy đủ,3980000000,"79,6 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,50 m²,1 phòng,,Phường 14
"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Đông Nam,,Tây Bắc,,Hoàn thiện cơ bản,1899000000,"35,17 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,54 m²,1 phòng,,Phường Phước Long B
"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Tp Hồ Chí Minh",,Chung cư,Quận 1,,,,1,Hoàn thiện cơ bản,5700000000,"109,62 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,52 m²,1 phòng,,Phường Nguyễn Cư Trinh
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,,,,,Hoàn thiện cơ bản,2070000000,30 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,,Phường Long Thạnh Mỹ
"334, 334 Đường Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 10,Tây,D,Đông,29,Hoàn thiện cơ bản,5300000000,"74,65 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,71 m²,2 phòng,01,Phường 14
"334, 334 Đường Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",,Chung cư,Quận 10,,,,,Hoàn thiện cơ bản,4780000000,"66,39 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Phường 14
"Đường Liên Phường, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Nam,,Đông,,,2799000000,"24,99 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,112 m²,2 phòng,,Phường Phú Hữu
"334, 334 Đường Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",,Chung cư,Quận 10,,,,,Nội thất đầy đủ,4975000000,"68,15 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,73 m²,2 phòng,,Phường 14
"Đường Xa Lộ Hà Nội, Phường Hiệp Phú, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,Hoàn thiện cơ bản,2300000000,"35,38 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Hiệp Phú
"Đường Phạm Văn Đồng, Phường 13, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,,,2,Bàn giao thô,2000000000,40 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,50 m²,1 phòng,,Phường 13
"334, 334 Đường Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh",,Chung cư,Quận 10,,,,,Nội thất cao cấp,5500000000,"76,39 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72.8 m²,2 phòng,,Phường 14
"Đường Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",,Officetel,Quận 7,,,,,Nội thất đầy đủ,1700000000,"42,5 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,40 m²,1 phòng,,Phường Tân Kiểng
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,A1,,6,,2400000000,"28,24 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,85 m²,2 phòng,A604,Phường Phú Mỹ
"9, Đường Tên Lửa, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,Nội thất cao cấp,3800000000,"58,46 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Bình Trị Đông B
"290, 290 Đường An Dương Vương, Phường 4, Quận 5, Tp Hồ Chí Minh",,Chung cư,Quận 5,,,,,Nội thất đầy đủ,3000000000,"68,18 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,44 m²,1 phòng,,Phường 4
"Đường Lương Định Của, Phường An Phú, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,,3100000000,"55,36 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,56 m²,1 phòng,,Phường An Phú
"Đường Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Đông Nam,SA,Tây Bắc,18,Hoàn thiện cơ bản,1379000000,"24,63 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,56.79 m²,2 phòng,,Phường 7
"135/533, 135/533 Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh",,Chung cư,Quận Gò Vấp,Tây Nam,B,Đông Bắc,15,Nội thất đầy đủ,2030000000,"38,3 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,53 m²,2 phòng,,Phường 13
"208, 208 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,,,,Nội thất cao cấp,90000000,"1,25 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,3 phòng,,Phường 22
"Đường Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 8,,,,,Nội thất cao cấp,1500000000,"26,79 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,56 m²,2 phòng,,Phường 7
"Số 200, Số 200 đường 3/2, Phường 12, Quận 10, Tp Hồ Chí Minh",,Chung cư,Quận 10,Đông Nam,,Tây Bắc,,,7500000000,"70,09 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,107 m²,2 phòng,,Phường 12
"Lê Đức Thọ, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",,Chung cư,Quận Gò Vấp,Đông Nam,,,,Hoàn thiện cơ bản,2360000000,"44,53 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,53 m²,1 phòng,,Phường 15
"Đường D1, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,Đông,,,3600000000,"38,3 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,94.9 m²,2 phòng,,Phường Tân Hưng
"208, 208 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,,,,Nội thất cao cấp,9200000000,"85,19 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,108 m²,2 phòng,,Phường 22
"Đường Quốc Lộ 1, Phường Linh Xuân, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,Hoàn thiện cơ bản,1518000000,33 triệu/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,46 m²,1 phòng,,Phường Linh Xuân
"Đường Lê Thánh Tôn, Phường Bến Thành, Quận 1, Tp Hồ Chí Minh",,Chung cư,Quận 1,,,,1,,14500000000,"226,56 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,64 m²,1 phòng,,Phường Bến Thành
"Đường Phú Mỹ Hưng, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Đông Bắc,B,Tây Nam,7,Nội thất cao cấp,2400000000,"36,36 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,05,Phường Phú Mỹ
"Đường 45, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",,Chung cư,Quận Gò Vấp,,,Đông Nam,,,1100000000,20 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,55 m²,1 phòng,,Phường 14
"Đường 66, Phường Thảo Điền, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,Đông Nam,,Tây Bắc,,,3600000000,"49,32 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,73 m²,2 phòng,,Phường Thảo Điền
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Căn góc,Duplex,Huyện Nhà Bè,Đông Nam,,Đông,,,3700000000,"16,3 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,5 phòng,227.1 m²,4 phòng,,Xã Phước Kiển
"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,C,,7,,4300000000,"40,57 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,106 m²,3 phòng,,Phường Tân Phú
"Đường D1, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,Nội thất đầy đủ,3700000000,"36,27 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,102.7 m²,3 phòng,,Phường Tân Hưng
"Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Nhà Bè,Nam,B4,Đông Bắc,19,Nội thất đầy đủ,2420000000,"26,02 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,93.4 m²,2 phòng,19.6,Xã Phước Kiển
"Lock A3, Đường Cây Keo, Phường Tam Phú, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,A3,,3,,1800000000,30 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Phường Tam Phú
"659 Âu Cơ, phường Tân Thành, quận Tân Phú, Tp. HCM., Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,,,,,,2550000000,34 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường Tân Thành
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,Hoàn thiện cơ bản,1200000000,30 triệu/m²,Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,40 m²,1 phòng,,Phường Hiệp Bình Phước
"Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Đông Nam,B,Tây Bắc,4,Nội thất cao cấp,1950000000,"34,82 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,56 m²,1 phòng,,Phường Phước Long B
"336, Đường Nguyễn Văn Luông, Phường 12, Quận 6, Tp Hồ Chí Minh",,Chung cư,Quận 6,Tây,,Đông,,Hoàn thiện cơ bản,2400000000,"47,06 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,51 m²,1 phòng,,Phường 12
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,Đông Nam,,Đông Bắc,,,2599999000,"37,68 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,69.2 m²,2 phòng,,Phường Long Thạnh Mỹ
"Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,A,Đông Nam,8,,1700000000,"24,64 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,10,Phường Tân Thới Nhất
"Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Thạnh,,A,,,Nội thất đầy đủ,900000000,25 triệu/m²,Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,36 m²,1 phòng,,Phường 25
"Đường D7, Phường Phú Hữu, Quận 9, Hồ Chí Minh, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,,1500000000,"26,79 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,56 m²,1 phòng,,Phường Phú Hữu
"Số 90, Số 90 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Thạnh,,Silver,,,,13800000000,"112,2 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,123 m²,3 phòng,sh.06,Phường 22
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,,,,,Nội thất đầy đủ,3320000000,"46,76 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,71 m²,2 phòng,,Phường Sơn Kỳ
"Lô 5, Lô 5 Khu đô thị Vĩnh Lộc, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,B4,,,,1750000000,"25,74 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường Bình Hưng Hoà B
"Khu dân cư Cát Lái, Đường 18B, Phường Cát Lái, Quận 2, Hồ Chí Minh, Phường Cát Lái, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,Bắc,A,Đông Nam,11,Nội thất đầy đủ,2295000000,"38,25 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,27,Phường Cát Lái
"44, Đường Nguyễn Văn Dung, Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Gò Vấp,,,Đông Nam,,Hoàn thiện cơ bản,1580000000,"29,26 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,54 m²,2 phòng,,Phường 6
"9, Đường Tên Lửa 2, Phường Bình Trị Đông, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Tây,,Đông,,,2700000000,54 triệu/m²,,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,50 m²,1 phòng,,Phường Bình Trị Đông
"Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Tp Hồ Chí Minh",Căn góc,Căn hộ dịch vụ,Quận 3,,a,,5,Nội thất đầy đủ,1500000000,"41,67 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,36 m²,1 phòng,1,Phường 10
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,"B1, B2, B3, B4, A1, A2, A3, A4, A5",,,Hoàn thiện cơ bản,1500000000,"22,39 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,2 phòng,,Phường Phú Mỹ
"Số 102, Số 102 Đường Đặng Văn Bi, Phường Bình Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,,2600000000,"38,24 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường Bình Thọ
"854-856, 854-856 Đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 8,Đông Nam,A2,,25,Nội thất đầy đủ,3650000000,"41,95 triệu/m2",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,87.54 m2,2 phòng,11,Phường 5
"47, 47 Đường Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Đông,,,,Hoàn thiện cơ bản,2500000000,"37,88 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,1 phòng,,Phường Tân Thới Hòa
"đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,3218000000,"47,32 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường 5
"Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,,Bắc,,Nội thất cao cấp,3500000000,"35,35 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,99 m²,2 phòng,,Phường Tân Phú
"chung cư võ đình, Đường Thới An 15, Phường Thới An, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,Đông,,,,,1490000000,"29,22 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,51 m²,1 phòng,,Phường Thới An
"Đường Hậu Giang, Phường 11, Quận 6, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 6,,,,7,Nội thất cao cấp,3450000000,"40,12 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,86 m²,,,Phường 11
"102, 102 Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,,,,1400000000,"26,42 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,53 m²,1 phòng,,Phường Tân Thới Nhất
"102, 102 Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 12,,,,,,1837000000,"28,26 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Tân Thới Nhất
"104, 104 Đường Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",,Chung cư,Quận Tân Bình,Nam,,,,Nội thất đầy đủ,3500000000,"61,4 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,57 m²,1 phòng,,Phường 2
"104, 104 Đường Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",,Chung cư,Quận Tân Bình,,,,,Nội thất đầy đủ,3500000000,"61,4 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,57 m²,1 phòng,,Phường 2
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,,,,,,3250000000,"45,77 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,71 m²,2 phòng,,Xã Phước Kiển
"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,3400000000,"35,79 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,95 m²,2 phòng,,Phường Tân Thuận Đông
"đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,1500000000,50 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,30 m²,1 phòng,,Phường 5
"Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",,Officetel,Quận 8,Đông Nam,2,Tây Bắc,5,Hoàn thiện cơ bản,1750000000,"38,04 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,46 m²,1 phòng,5.03,Phường 6
"Lô 5, Lô 5 Khu đô thị Vĩnh Lộc, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông Bắc,B3,Tây Nam,10,Hoàn thiện cơ bản,1700000000,25 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường Bình Hưng Hoà B
"Đường Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,Tây,Mp3,Đông,8,Hoàn thiện cơ bản,2265000000,"40,45 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,56 m²,1 phòng,1,Xã Bình Hưng
"Lô 5, Lô 5 Khu đô thị Vĩnh Lộc, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Bình Tân,,,,,,1600000000,"30,77 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,52.7 m²,1 phòng,,Phường Bình Hưng Hoà B
"Đường Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,2100000000,"38,18 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,55 m²,1 phòng,,Phường Tân Thuận Đông
"Đường Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,,2700000000,45 triệu/m²,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Phường Linh Tây
"Đường Nguyễn Văn Linh, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Bình Chánh,Đông,HQ 1,Nam,,,1200000000,20 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Xã An Phú Tây
"369, Đường Lê Văn Sỹ, Phường 12, Quận 3, Tp Hồ Chí Minh",,Chung cư,Quận 3,,,,,Hoàn thiện cơ bản,1500000000,50 triệu/m²,Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,30 m²,1 phòng,,Phường 12
"Số 200, Số 200 đường 3/2, Phường 12, Quận 10, Tp Hồ Chí Minh",,Chung cư,Quận 10,,,,,,13000000000,"97,01 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,134 m²,2 phòng,,Phường 12
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,,,,,Hoàn thiện cơ bản,2500000000,"47,17 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,53 m²,1 phòng,,Phường Sơn Kỳ
"số 32, số 32 đường Thủy Lợi, Phường Phước Long A, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Đông Nam,,Tây Bắc,,,2600000000,"37,14 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường Phước Long A
"đường Tạ Quang Bửu, Phường 5, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,1400000000,"46,67 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,30 m²,1 phòng,,Phường 5
"15B, 15B Đường Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,,A,,,Nội thất đầy đủ,1800000000,"23,68 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,76 m²,2 phòng,,Xã Phú Xuân
"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM., Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,,50000000,819.672 đ/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,61.4 m²,1 phòng,,Phường Long Thạnh Mỹ
"Lô A1, Lô A1 Khu đô thị Him Lam, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,3200000000,"41,56 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,77 m²,2 phòng,,Phường Tân Hưng
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,7000000,72.164 đ/m²,,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,97 m²,2 phòng,,Phường Phú Mỹ
"127, 127 đường Tăng Nhơn Phú, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Tây Bắc,,Đông Nam,,,2350000000,"32,19 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,73 m²,2 phòng,,Phường Phước Long B
"196, 196 Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,Block A ( phoemix),,4,,2250000000,"37,5 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Phường 4
"Đường Nguyễn Văn Linh, Xã An Phú Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",,Chung cư,Huyện Bình Chánh,,2,,21,Nội thất cao cấp,1450000000,"24,17 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,,Xã An Phú Tây
"290, 290 Đường An Dương Vương, Phường 4, Quận 5, Tp Hồ Chí Minh",,Chung cư,Quận 5,,,,,Nội thất đầy đủ,2200000000,"73,33 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,30 m²,1 phòng,,Phường 4
