address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,floors,furnishing_sell,house_type,land_feature,land_type,length,living_size,price,price_m2,property_back_condition,property_legal_document,property_road_condition,property_status,region,rooms,size,toilets,type_real_estate,unitnumber,ward,width
"Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, Tp Hồ Chí Minh",,,Quận Gò Vấp,,,,,,,Nhà ngõ,,,,,5700000000,"85,07 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,67 m²,3 phòng,Đất,,Phường 4,
"Đường Thạnh Xuân 22, Tp Hồ Chí Minh",,,,,,Đông Nam,,2,Hoàn thiện cơ bản,Nhà ngõ,,,16 m,192 m²,4000000000,"62,5 triệu/m²",,1,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,64 m²,4 phòng,Đất,,,4 m
"Đường Bùi Đình Túy, Phường 24, Quận Bình Thạnh, Tp Hồ Chí Minh",,,Quận Bình Thạnh,,,,,,,Nhà ngõ,,,,127 m²,7200000000,"156,52 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,46 m²,3 phòng,Đất,,Phường 24,
"QL1A, Xã Bình Chánh, Tp Hồ Chí Minh",,,,,,Đông,,1,Hoàn thiện cơ bản,Nhà phố liền kề,,,8 m,64 m²,615000000,"19,22 triệu/m²",,1,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,32 m²,2 phòng,Đất,,Xã Bình Chánh,4 m
"Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,,,,,Nhà ngõ,,,12 m,,1100000000,"18,33 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,3 phòng,60 m²,1 phòng,Đất,,Phường Trường Thạnh,5 m
"Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh, ",,,Quận Bình Thạnh,,,,,,,Nhà ngõ,,,,,5400000000,"73,97 triệu/m²",Nở hậu,1,,,,2 phòng,73 m²,2 phòng,Đất,,Phường 11,
"Đường Phan Văn Hớn, Xã Bà Điểm, Huyện Hóc Môn, Tp Hồ Chí Minh",,,Huyện Hóc Môn,,,Đông Nam,,3,,Nhà mặt phố,,,22 m,205 m²,5150000000,"57,22 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,5 phòng,90 m²,5 phòng,Đất,,Xã Bà Điểm,5 m
"Đường Đinh Đức Thiện, Huyện Bình Chánh, Tp Hồ Chí Minh",,,Huyện Bình Chánh,,,,,1,,Nhà mặt phố,,,20 m,,1590000000,"19,88 triệu/m²",,,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,80 m²,2 phòng,Đất,,,4 m
"Đường Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",,,Quận Tân Phú,,,Đông,,,Hoàn thiện cơ bản,Nhà ngõ,,,17 m,92 m²,5900000000,"86,76 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,Đất,,Phường Hiệp Tân,4 m
"Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,Đông Bắc,,2,Hoàn thiện cơ bản,Nhà ngõ,,,13 m,87 m²,1980000000,"56,57 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,35 m²,3 phòng,Đất,,Phường Thạnh Xuân,2 m
"79, Nam Hùng Vương, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,Đông Nam,,4,,Nhà mặt phố,,,20 m,360 m²,7700000000,"85,56 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,4 phòng,90 m²,4 phòng,Đất,7979,Phường An Lạc,45 m
"Đường Tên Lửa, Phường Bình Trị Đông, ",,,,,,,,4,,1,,,20 m,480 m²,26000000000,"216,67 triệu/m²",,1,,,,4 phòng,120 m²,4 phòng,Đất,,Phường Bình Trị Đông,6 m
"Trường Sa, Phường 13, Quận Phú Nhuận, Tp Hồ Chí Minh",,,Quận Phú Nhuận,,,Đông Nam,,5,Nội thất cao cấp,Nhà ngõ,,,11 m,180 m²,10600000000,"246,51 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,6 phòng,43 m²,4 phòng,Đất,,Phường 13,410 m
"Đường Ba Làng, Huyện Bình Chánh, Tp Hồ Chí Minh",,,Huyện Bình Chánh,,,Nam,,1,,Nhà mặt phố,,,10 m,84 m²,780000000,"19,02 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,41 m²,2 phòng,Đất,,,4.1 m
"260/16, Đường Lê Quang Định, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",,,Quận Bình Thạnh,,,Tây Nam,,4,Nội thất đầy đủ,Nhà ngõ,,,85 m,165 m²,5050000000,"168,33 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,3 phòng,30 m²,3 phòng,Đất,,Phường 11,38 m
"Đường Nguyễn Văn Cừ, Quận 1, ",,,Quận 1,,,2,,,Nội thất cao cấp,Nhà ngõ,,,10 m,150 m²,7500000000,"234,38 triệu/m²",,1,,,,3 phòng,32 m²,3 phòng,Đất,,,3 m
"Đường Xuân Thới Sơn 12, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",,,Huyện Hóc Môn,,,,,,Nội thất đầy đủ,Nhà ngõ,,,12 m,80 m²,300000000,"6,25 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,48 m²,2 phòng,Đất,,Xã Xuân Thới Sơn,4 m
"TX18 ngã tư ga, Tp Hồ Chí Minh",,,,,,,,,,Nhà ngõ,,,10 m,100 m²,3150000000,63 triệu/m²,,1,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,50 m²,2 phòng,Đất,,,4.5 m
"TX 37, Quận 12, ",,,Quận 12,,,,,,,Nhà ngõ,,,13 m,159 m²,3850000000,"72,64 triệu/m²",,1,1,,,4 phòng,53 m²,3 phòng,Đất,,,4 m
"72/4/9, Đường Văn Chung, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",,,Quận Tân Bình,,,Nam,,3,Nội thất đầy đủ,Nhà ngõ,,,9 m,114 m²,5600000000,"124,44 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,45 m²,2 phòng,Đất,,Phường 13,5 m
"xã trung an, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,,,,,Nhà ngõ,,,20 m,240 m²,2100000000,"8,75 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,8 phòng,240 m²,,Đất,,Xã Trung An,12 m
"95/52/, Đường Lê Văn Lương, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",,,Quận 7,,,Bắc,,1,Hoàn thiện cơ bản,Nhà ngõ,,,6 m,24 m²,890000000,"37,08 triệu/m²",Nở hậu,Giấy tờ khác,,,Tp Hồ Chí Minh,2 phòng,24 m²,1 phòng,Đất,,Phường Tân Kiểng,4 m
"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",,,Quận 7,,,,,,,Nhà ngõ,,,20 m,600 m²,18500000000,100 triệu/m²,,,,,Tp Hồ Chí Minh,10 phòng,185 m²,Nhiều hơn 6 phòng,Đất,,Phường Bình Thuận,10 m
"Đường Cách Mạng Tháng Tám, Phường 7, Quận Tân Bình, Tp Hồ Chí Minh",,,Quận Tân Bình,,,,,,,Nhà biệt thự,,,,,5100000000,"87,93 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,3 phòng,58 m²,,Đất,,Phường 7,
"Đường Hiệp Thành 13, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,,,,,Nhà ngõ,,,17 m,62 m²,3850000000,"62,1 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,5 phòng,62 m²,2 phòng,Đất,,Phường Tân Thới Hiệp,4 m
"Đường Ngô Tất Tố, Quận Bình Thạnh, ",,,Quận Bình Thạnh,,,,,,,Nhà ngõ,,,5 m,,3950000000,158 triệu/m²,,,,,,3 phòng,25 m²,,Đất,,,4 m
"Đường Xô Viết Nghệ Tĩnh, Quận Bình Thạnh, ",,,Quận Bình Thạnh,,,5,,,,Nhà ngõ,,,12 m,64 m²,3950000000,"123,44 triệu/m²",,1,1,,,2 phòng,32 m²,2 phòng,Đất,,,2.7 m
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",,,Quận Thủ Đức,,nhapholienke,,,3,1,Nhà mặt phố,,,14 m,280 m²,7100000000,"109,23 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,4 phòng,65 m²,5 phòng,Đất,,Phường Hiệp Bình Phước,5 m
"Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",,,Quận 7,,,,,2,1,Nhà ngõ,,,12 m,114 m²,4400000000,"73,33 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,3 phòng,60 m²,3 phòng,Đất,,Phường Tân Phú,5 m
"Đường Hoàng Ngọc Phách, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh",,,Quận Tân Phú,,,,,3,,Nhà ngõ,,,20 m,,8200000000,"102,5 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,80 m²,3 phòng,Đất,,Phường Phú Thọ Hòa,4 m
"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,,Quận 7,,,Đông,,4,Nội thất cao cấp,Nhà biệt thự,,,18 m,288 m²,12500000000,"173,61 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,6 phòng,72 m²,6 phòng,Đất,,Phường Phú Mỹ,4 m
"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,Đông Nam,,,,Nhà ngõ,,,,,5800000000,"51,79 triệu/m²",,,,,Tp Hồ Chí Minh,2 phòng,112 m²,,Đất,,Phường Đông Hưng Thuận,4 m
"Đường Lam Sơn, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh",,,Quận Phú Nhuận,,,Đông Bắc,,,,Nhà ngõ,,,19 m,76 m²,7500000000,"138,89 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,54 m²,2 phòng,Đất,,Phường 5,3 m
"quốc lộ 1A, Xã Bình Chánh, Tp Hồ Chí Minh",,,,,,Đông Nam,,1,Nội thất đầy đủ,Nhà ngõ,,,5 m,48 m²,615000000,"19,22 triệu/m²",Nở hậu,1,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,32 m²,2 phòng,Đất,3938,Xã Bình Chánh,3 m
"Đường Thạnh Xuân 43, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,,,1,,Nhà mặt phố,,,34 m,200 m²,10000000000,"34,13 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,293 m²,3 phòng,Đất,,Phường Thạnh Xuân,8 m
"Đường Thới An 16, Phường Thới An, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,Đông,,,,Nhà ngõ,,,16 m,180 m²,5000000000,"78,13 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,5 phòng,64 m²,5 phòng,Đất,,Phường Thới An,4 m
"Đường Trịnh Như Khuê, Xã Bình Chánh, Huyện Bình Chánh, ",,,Huyện Bình Chánh,,,Đông,,1,,Nhà ngõ,,,10 m,80 m²,1100000000,"27,5 triệu/m²",Nở hậu,1,1,,,2 phòng,40 m²,2 phòng,Đất,,Xã Bình Chánh,4 m
"Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",,,Huyện Bình Chánh,,,Đông,,2,Nội thất đầy đủ,Nhà mặt phố,,,10 m,100 m²,1100000000,22 triệu/m²,,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,50 m²,2 phòng,Đất,,Xã Bình Chánh,5 m
"Đường Bến Phú Định, Phường 16, Quận 8, Tp Hồ Chí Minh",,,Quận 8,,,Đông,,,,Nhà phố liền kề,,,5 m,35 m²,1000000000,"58,82 triệu/m²",,3,,,Tp Hồ Chí Minh,1 phòng,17 m²,1 phòng,Đất,,Phường 16,3 m
"Đường Nguyễn Trọng Tuyển, Phường 1, Quận Tân Bình, ",,,Quận Tân Bình,,,,,,,Nhà ngõ,,,,,4300000000,"95,56 triệu/m²",,,,,,3 phòng,45 m²,,Đất,,Phường 1,
"Đường Thủ Khoa Huân, Phường Bến Thành, Quận 1, Tp Hồ Chí Minh",,,Quận 1,,,,,,,Nhà mặt phố,,,25 m,110 m²,110000000000,1 tỷ/m²,,Đã có sổ,,,Tp Hồ Chí Minh,2 phòng,110 m²,2 phòng,Đất,,Phường Bến Thành,4 m
"Đường Thống Nhất, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",,,Quận Gò Vấp,,,,,,,Nhà phố liền kề,,,10 m,165 m²,5600000000,"114,29 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,49 m²,3 phòng,Đất,,Phường 10,5 m
"Đường Mai Lão Bạng, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",,,Quận Tân Bình,,,Đông Nam,,2,Hoàn thiện cơ bản,Nhà phố liền kề,,,10 m,111 m²,7500000000,"187,5 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,40 m²,3 phòng,Đất,,Phường 13,4 m
"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Tp Hồ Chí Minh",,,,,,Đông Bắc,,4,Nội thất đầy đủ,Nhà mặt phố,,,13 m,,7900000000,"80,61 triệu/m²",,1,,,Tp Hồ Chí Minh,4 phòng,98 m²,5 phòng,Đất,,Phường Phú Mỹ,8 m
"đường số 3 khu phố ông Nhiêu, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,Đông Nam,,,Nội thất đầy đủ,Nhà ngõ,,,16 m,65 m²,3900000000,"50,65 triệu/m²",Nở hậu,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,77 m²,2 phòng,Đất,,Phường Long Trường,4 m
"Đường Dương Quảng Hàm, Tp Hồ Chí Minh",,,,,,,,,,Nhà ngõ,,,,,8300000000,"84,69 triệu/m²",,1,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,98.8 m²,1 phòng,Đất,,,
"Đường Số 59, Phường 14, Quận Gò Vấp, ",,,Quận Gò Vấp,,,,,,,Nhà ngõ,,,10.5 m,,2780000000,"89,68 triệu/m²",,1,1,,,2 phòng,31 m²,2 phòng,Đất,,Phường 14,3.2 m
"32\2, Đường Đinh Đức Thiện, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",,,Huyện Bình Chánh,,,,,,,Nhà mặt phố,,,12 m,48 m²,620000000,"12,92 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,48 m²,2 phòng,Đất,,Xã Bình Chánh,4 m
"TL 14, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,,,3,1,Nhà mặt phố,,,19 m,310 m²,5300000000,"68,83 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,77 m²,4 phòng,Đất,,Phường Thạnh Lộc,4 m
"Đường Số 49, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",,,Quận Thủ Đức,,,,,,,Nhà ngõ,,,,,6000000000,"85,71 triệu/m²",,,,,Tp Hồ Chí Minh,4 phòng,70 m²,5 phòng,Đất,,Phường Hiệp Bình Chánh,
"Đường Dân Trí||7423, Phường 6, Quận Tân Bình, Tp Hồ Chí Minh",,,Quận Tân Bình,,,,,,,Nhà ngõ,,,,,6300000000,150 triệu/m²,,Đã có sổ,,,Tp Hồ Chí Minh,3 phòng,42 m²,3 phòng,Đất,,Phường 6,
"Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,,,2,Nội thất cao cấp,Nhà mặt phố,,,8 m,150 m²,2380000000,"47,6 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,50 m²,3 phòng,Đất,,Phường Tân Tạo,5 m
"Đường Trường Chinh, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",,,Quận Tân Bình,,,Tây Nam,,,,Nhà mặt phố,,,17 m,80 m²,11400000000,"142,5 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,1 phòng,80 m²,1 phòng,Đất,,Phường 15,4 m
"Đường Ông Ích Khiêm, Phường 14, Quận 11, Tp Hồ Chí Minh",,,Quận 11,,,7,,3,2,Nhà ngõ,,,14 m,165 m²,9800000000,"178,18 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,55 m²,3 phòng,Đất,,Phường 14,3.8 m
"Đường Hoàng Diệu 2, Phường Linh Chiểu, Quận Thủ Đức, Tp Hồ Chí Minh",,,Quận Thủ Đức,,,,,,,Nhà ngõ,,,,,6450000000,"107,5 triệu/m²",,,,,Tp Hồ Chí Minh,4 phòng,60 m²,4 phòng,Đất,,Phường Linh Chiểu,
"Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",,,Quận Bình Thạnh,,,,,,2,Nhà ngõ,,,,42 m²,2550000000,"121,43 triệu/m²",Nở hậu,Đã có sổ,,,Tp Hồ Chí Minh,2 phòng,21 m²,2 phòng,Đất,336,Phường 11,
"Đường 3/2, ",,,,,,,,,,Nhà ngõ,,,,,4400000000,110 triệu/m²,,1,,,,2 phòng,40 m²,,Đất,,,
"22/63, Đường Số 1, Khu Phố 17, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,644,Tây,,3,Hoàn thiện cơ bản,Nhà ngõ,,,6.75 m,51.1 m²,2000000000,"39,22 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,51.1 m²,2 phòng,Đất,275,Phường Bình Hưng Hoà A,3.79 m
"25, Đường Thới An 21, Phường Thới An, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,8,,,,Nhà mặt phố,,,12 m,90.6 m²,5400000000,120 triệu/m²,,Đã có sổ,,,Tp Hồ Chí Minh,2 phòng,45.3 m²,2 phòng,Đất,,Phường Thới An,4.5 m
"Đường Phạm Hữu Lầu, Huyện Nhà Bè, ",,,Huyện Nhà Bè,,,,,3,Nội thất cao cấp,Nhà phố liền kề,,,8 m,96 m²,2550000000,"79,69 triệu/m²",,1,1,,,4 phòng,32 m²,3 phòng,Đất,,,4 m
"Đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",,,Quận Gò Vấp,,,,,3,Nội thất đầy đủ,Nhà ngõ,,,6 m,1 m²,2500000000,"2,5 tỷ/m²",,Đã có sổ,,,Tp Hồ Chí Minh,2 phòng,1 m²,2 phòng,Đất,,Phường 7,2.2 m
"Đoàn Nguyên Tuấn, Xã Hưng Long, Huyện Bình Chánh, Tp Hồ Chí Minh",,,Huyện Bình Chánh,,,Đông Bắc,,1,Nội thất đầy đủ,Nhà mặt phố,,,11 m,90 m²,969000000,"22,02 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,44 m²,2 phòng,Đất,,Xã Hưng Long,4 m
"Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",,,Huyện Nhà Bè,,,,,,,Nhà ngõ,,,10 m,,2450000000,"54,44 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,2 phòng,45 m²,2 phòng,Đất,,Thị trấn Nhà Bè,4 m
"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức, Tp Hồ Chí Minh",,,Quận Thủ Đức,,,,,3,Hoàn thiện cơ bản,Nhà phố liền kề,,,16 m,,5700000000,"89,06 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,4 phòng,64 m²,4 phòng,Đất,,Phường Hiệp Bình Phước,4 m
"Đường Bạch Vân, Quận 5, ",,,Quận 5,,,,,4,Nội thất đầy đủ,1,,,14 m,53 m²,18700000000,"352,83 triệu/m²",,1,,,,4 phòng,53 m²,4 phòng,Đất,,,4 m
"Đường Võ Văn Hát, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,Tây,,,,Nhà mặt phố,,,13 m,130 m²,4250000000,"78,7 triệu/m²",,,,,Tp Hồ Chí Minh,3 phòng,54 m²,3 phòng,Đất,,Phường Long Trường,4 m
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh",,,Huyện Nhà Bè,,,Đông Nam,,3,Nội thất đầy đủ,Nhà phố liền kề,,,13 m,150 m²,4500000000,90 triệu/m²,,1,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,50 m²,3 phòng,Đất,,Thị trấn Nhà Bè,4 m
"Đường Thành Thái, Phường 10, Quận 10, Tp Hồ Chí Minh",,,Quận 10,,,,,,,Nhà mặt phố,,,18 m,50 m²,2900000000,58 triệu/m²,Nở hậu,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,50 m²,3 phòng,Đất,,Phường 10,3 m
"Đường Nguyễn Văn Khối, Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",,,Quận Gò Vấp,,,,,,,Nhà ngõ,,,15 m,60 m²,4350000000,"72,5 triệu/m²",,,,,Tp Hồ Chí Minh,3 phòng,60 m²,3 phòng,Đất,,Phường 8,4 m
"Đường Số 6, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,Bắc,,2,,Nhà ngõ,,,15 m,180 m²,4350000000,"72,5 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,60 m²,3 phòng,Đất,,Phường Bình Hưng Hoà B,4 m
"Đường Số 4, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,,,,,Nhà mặt phố,,,14 m,160 m²,5800000000,"82,86 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,4 phòng,70 m²,3 phòng,Đất,,Phường Tân Tạo A,5 m
"Đường Phạm Văn Chiêu, Quận Gò Vấp, Tp Hồ Chí Minh",,,Quận Gò Vấp,,,,,,,Nhà ngõ,,,9.5 m,,3450000000,"93,24 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,2 phòng,37 m²,2 phòng,Đất,,,4 m
"Đường Quốc Lộ 1, Huyện Bình Chánh, Tp Hồ Chí Minh",,,Huyện Bình Chánh,,,,,1,Hoàn thiện cơ bản,Nhà mặt phố,,,8 m,60 m²,615000000,"19,22 triệu/m²",,Đã có sổ,,,Tp Hồ Chí Minh,2 phòng,32 m²,2 phòng,Đất,,,4 m
"Đường Trần Đình Xu, Phường Cô Giang, Quận 1, Tp Hồ Chí Minh",,,Quận 1,,,8,,1,Nội thất đầy đủ,Nhà mặt phố,,,19 m,60 m²,25500000000,425 triệu/m²,,1,Hẻm xe hơi,,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,Đất,,Phường Cô Giang,3 m
"Đường Sinco, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,Tây Bắc,,3,,Nhà ngõ,,,14 m,197 m²,4950000000,"95,19 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,5 phòng,52 m²,5 phòng,Đất,,Phường An Lạc,4 m
"Đường Bình Thành, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,,Quận Bình Tân,,,,,,,Nhà mặt phố,,,13 m,171 m²,3290000000,"63,27 triệu/m²",,,,,Tp Hồ Chí Minh,4 phòng,52 m²,5 phòng,Đất,,Phường Bình Hưng Hoà B,4 m
"Đường Ba Làng, Xã Bình Chánh, Huyện Bình Chánh, ",,,Huyện Bình Chánh,,,Nam,,1,Hoàn thiện cơ bản,Nhà ngõ,,,8 m,64 m²,780000000,"24,38 triệu/m²",Nở hậu,1,1,,,2 phòng,32 m²,2 phòng,Đất,,Xã Bình Chánh,4 m
"Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",,,Quận Tân Bình,,,,,,,Nhà ngõ,,,15 m,,5100000000,"82,26 triệu/m²",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,3 phòng,62 m²,3 phòng,Đất,,Phường 15,4 m
"Đường Nguyễn Duy Trinh, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",,,Quận 9,,,,,,,,,Đất nền dự án,17 m,,3150000000,"37,06 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,85 m2,,Đất,,Phường Phú Hữu,5 m
"Đường Hà Huy Giáp, Quận 12, ",,,Quận 12,,,,,,,,,Đất thổ cư,20 m,,3750000000,"46,88 triệu/m2",,1,,,,,80 m2,,Đất,,,4 m
"Đường đất, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,Nam,,,,,Mặt tiền,Đất thổ cư,60 m,,1916000000,"5,26 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,364 m2,,Đất,,Xã An Nhơn Tây,6 m
"TL41, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",,,Quận 12,,,,,,,,,Đất thổ cư,13 m,,12500000000,"47,89 triệu/m2",,Đã có sổ,Hẻm xe hơi,,Tp Hồ Chí Minh,,261 m2,,Đất,,Phường Thạnh Lộc,20 m
"Cầu Đá Hàng, Đường Bình Mỹ, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",,,Huyện Củ Chi,,,Đông,,,,,,Đất nông nghiệp,,,8000000000,"6,67 triệu/m2",,Đã có sổ,,,Tp Hồ Chí Minh,,1200 m2,,Đất,,Xã Bình Mỹ,12 m
"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, ",,,Quận Gò Vấp,,,,,,,,Mặt tiền,Đất thổ cư,15 m,,10050000000,"83,75 triệu/m2",,1,1,,,,120 m2,,Đất,,Phường 14,8 m
"đường bình quới, Phường 28, Tp Hồ Chí Minh",,,,,,,,,,,,Đất nông nghiệp,15 m,,1300000000,"20,31 triệu/m2",,3,,,Tp Hồ Chí Minh,,64 m2,,Đất,,Phường 28,4 m
"Đường ĐT 2-8, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh",,,Huyện Hóc Môn,,,,,,,,Mặt tiền,Đất thổ cư,40 m,,13200000000,"20,12 triệu/m2",,1,,,Tp Hồ Chí Minh,,656 m2,,Đất,,Xã Đông Thạnh,17 m
