city,date,direction,district,floors,front_road,id,length,price,property_legal_document,rooms,size,type_adv,type_real_estate,ward,width
Bình Dương,08/11/2021,_,Huyện Dầu Tiếng,---,16m,2882132,500m, 250 ngàn / m,Sổ hồng/ Sổ đỏ,---, 400.000 m,Cần bán,"Đất nông, lâm nghiệp", Xã An Lập,400m
Bình Dương,08/11/2021,Tây Bắc,Thị xã Tân Uyên,---,8m,314658,200m," 1,4 triệu / m",Sổ hồng/ Sổ đỏ,---, 10.000 m,Cần bán,"Đất nông, lâm nghiệp", Xã Vĩnh Tân,50m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,8m,9089081,"19,2m"," 3,456 tỷ ",Sổ hồng/ Sổ đỏ,---, 96 m,Cần bán,"Đất nông, lâm nghiệp",Phường Bình An,5m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,7m,3181069,150m, 750 ngàn / m,Sổ hồng/ Sổ đỏ,---, 18.000 m,Cần bán,"Đất nông, lâm nghiệp",Xã An Tây,120m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,32m,7763734,---," 2,2 tỷ ",Sổ hồng/ Sổ đỏ,3, 68 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,8m,9334653,130m, 70 tỷ ,Sổ hồng/ Sổ đỏ,---, 13.093 m,Cần bán,"Kho, xưởng",Xã Tân Vĩnh Hiệp,100m
Bình Dương,08/11/2021,_,Huyện Bắc Tân Uyên,---,7m,6045501,100m," 9,4 tỷ ",Sổ hồng/ Sổ đỏ,---, 6.000 m,Cần bán,"Đất nông, lâm nghiệp",Xã Bình Mỹ,60m
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,---,8259708,---, 32 triệu / m,Sổ hồng/ Sổ đỏ,1, 40 m,Cần bán,Văn phòng,Phường Thuận Giao,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,30m,8259391,---," 1,8 tỷ ",Sổ hồng/ Sổ đỏ,2, 69 m,Cần bán,Căn hộ chung cư,Phường Bình Chuẩn,---
Bình Dương,08/11/2021,_,Huyện Bàu Bàng,---,64m,9334281,171m, 33 tỷ ,Sổ hồng/ Sổ đỏ,---, 12.500 m,Cần bán,"Kho, xưởng",Thị Trấn Bàu Bàng,74m
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,40m,9022936,---," 1,8 tỷ ",Sổ hồng/ Sổ đỏ,2, 69 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,19,32m,9319803,---, 1 tỷ ,Sổ hồng/ Sổ đỏ,2, 70 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,08/11/2021,Đông Bắc,Thị xã Tân Uyên,---,3m,1789723,---, 800 ngàn / m,Sổ hồng/ Sổ đỏ,---, 4.800 m,Cần bán,"Đất nông, lâm nghiệp",Xã Phú Chánh,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,29,32m,9144464,---, 27 triệu / m,---,2, 60 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,08/11/2021,Tây Nam,Thị xã Tân Uyên,---,10m,9334146,85m, 31 tỷ ,Sổ hồng/ Sổ đỏ,---, 5.000 m,Cần bán,"Kho, xưởng",Phường Khánh Bình,50m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,8,64m,8538677,10m," 2,6 tỷ ",Sổ hồng/ Sổ đỏ,2, 76 m,Cần bán,Căn hộ chung cư,Phường Bình An,8m
Bình Dương,08/11/2021,_,Thành phố Thuận An,22,32m,8572907,10m," 1,1 tỷ ",Sổ hồng/ Sổ đỏ,2, 56 m,Cần bán,Căn hộ chung cư,Phường An Phú,5m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,35,45m,6949559,10m," 2,1 tỷ ",Sổ hồng/ Sổ đỏ,2, 70 m,Cần bán,Căn hộ chung cư,Phường An Bình,7m
Bình Dương,08/11/2021,Tây Bắc,Thành phố Dĩ An,2,32m,7770148,---, 9 tỷ ,Sổ hồng/ Sổ đỏ,---, 167 m,Cần bán,"Shop, kiot, quán",Phường Đông Hòa,---
Bình Dương,08/11/2021,_,Thành phố Thủ Dầu Một,25,40m,8944605,10m, 31 triệu / m,Sổ hồng/ Sổ đỏ,2, 65 m,Cần bán,Căn hộ chung cư,Phường Phú Thọ,6m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,32m,7844024,---," 2,3 tỷ ",Sổ hồng/ Sổ đỏ,2, 62 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,08/11/2021,_,Huyện Dầu Tiếng,---,8m,3523125,500m, 250 ngàn / m,Sổ hồng/ Sổ đỏ,---, 80.000 m,Cần bán,"Đất nông, lâm nghiệp",Xã Long Hòa,400m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,20m,8943568,125m, 12 triệu / m,Sổ hồng/ Sổ đỏ,---, 10.000 m,Cần bán,"Kho, xưởng",Phường Dĩ An,80m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,32m,7921490,---, 37 triệu / m,Sổ hồng/ Sổ đỏ,3, 84 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,---
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,6m,1058398,250m," 1,1 triệu / m",Sổ hồng/ Sổ đỏ,---, 50.000 m,Cần bán,Trang trại,Xã An Điền,200m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,42m,9338322,---, 300 triệu ,---,---, 250 m,Cần bán,"Đất thổ cư, đất ở",Phường Dĩ An,---
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,10m,4404650,---, 900 ngàn / m,Sổ hồng/ Sổ đỏ,---, 6.000 m,Cần bán,"Đất nông, lâm nghiệp",Xã Phú Chánh,---
Bình Dương,08/11/2021,_,Huyện Dầu Tiếng,---,12m,9285511,80m," 1,06 tỷ ",Sổ hồng/ Sổ đỏ,---, 1.120 m,Cần bán,"Đất thổ cư, đất ở",Thị trấn Dầu Tiếng,14m
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,---,9334199,---, 30 tỷ ,---,---, 5.000 m,Cần bán,"Kho, xưởng",Phường Khánh Bình,---
Bình Dương,08/11/2021,_,Huyện Bắc Tân Uyên,---,13m,8573929,30m," 1,33 tỷ ",Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất thổ cư, đất ở",Xã Bình Mỹ,5m
Bình Dương,08/11/2021,_,Huyện Bàu Bàng,---,16m,9334302,---, 120 tỷ ,Sổ hồng/ Sổ đỏ,---, 24.000 m,Cần bán,"Kho, xưởng",Thị trấn Lai Uyên,100m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,---,9334374,---, 270 tỷ ,---,---, 20.000 m,Cần bán,"Kho, xưởng",Phường Đông Hòa,---
Bình Dương,08/11/2021,_,Huyện Dầu Tiếng,---,7m,1296393,---, 200 ngàn / m,Sổ hồng/ Sổ đỏ,---, 220.000 m,Cần bán,Trang trại,Xã Long Hòa,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,7,18m,9226947,10m," 1,5 tỷ ",Sổ hồng/ Sổ đỏ,2, 70 m,Cần bán,Căn hộ chung cư,Phường Vĩnh Phú,7m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,3,20m,5451353,20m," 4,1 tỷ ",Sổ hồng/ Sổ đỏ,4, 80 m,Cần bán,"Biệt thự, nhà liền kề",Phường Đông Hòa,4m
Bình Dương,08/11/2021,_,Thành phố Thủ Dầu Một,---,5m,693829,---, 4 triệu / m,---,---, 3.200 m,Cần bán,"Đất nông, lâm nghiệp", Phường Phú Mỹ,---
Bình Dương,08/11/2021,Đông,Thành phố Thủ Dầu Một,---,40m,3950304,30m, 9 triệu / m,Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Phú Tân,5m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,20m,4513271,20m, 4 tỷ ,Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Phường Đông Hòa,5m
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,13m,8951343,22m," 1,12 tỷ ",Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất thổ cư, đất ở",Phường Uyên Hưng,5m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,16m,5175488,20m, 30 triệu / m,Sổ hồng/ Sổ đỏ,---, 200 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Thắng,10m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,5,20m,8412656,9m," 1,1 tỷ ",Sổ hồng/ Sổ đỏ,1, 45 m,Cần bán,Căn hộ chung cư,Phường Đông Hòa,5m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,6m,4429533,---, 300 ngàn / m,Sổ hồng/ Sổ đỏ,---, 50.000 m,Cần bán,Trang trại,Xã An Điền,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,---,9036618,---, 120 tỷ ,---,---, 10.000 m,Cần bán,"Kho, xưởng", Phường An Bình,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,30m,9319238,---," 1,2 tỷ ",---,2, 65 m,Cần bán,Căn hộ chung cư,Phường Lái Thiêu,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,---,9039850,---, 120 tỷ ,---,---, 10.000 m,Cần bán,"Kho, xưởng", Phường Lái Thiêu,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,---,9334663,---, 120 tỷ ,---,---, 10.000 m,Cần bán,"Kho, xưởng",Phường Tân Đông Hiệp,---
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,---,9334658,---, 120 tỷ ,---,---, 22.000 m,Cần bán,"Kho, xưởng",Xã Vĩnh Tân,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,15m,8605198,125m, 12 triệu / m,Sổ hồng/ Sổ đỏ,---, 10.000 m,Cần bán,"Kho, xưởng",Phường Dĩ An,80m
Bình Dương,08/11/2021,_,Thành phố Thuận An,7,18m,9226895,12m," 2,1 tỷ ",Sổ hồng/ Sổ đỏ,2, 71 m,Cần bán,Căn hộ chung cư,Phường Vĩnh Phú,6m
Bình Dương,08/11/2021,Nam,Thị xã Tân Uyên,---,6m,9334685,100m," 7,5 triệu / m",Sổ hồng/ Sổ đỏ,---, 30.644 m,Cần bán,"Kho, xưởng",Xã Tân Vĩnh Hiệp,7m
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,17m,9334673,100m," 23,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 2.500 m,Cần bán,"Kho, xưởng",Phường Khánh Bình,25m
Bình Dương,08/11/2021,_,Huyện Bàu Bàng,---,24m,9334645,312m, 130 tỷ ,Sổ hồng/ Sổ đỏ,---, 20.000 m,Cần bán,"Kho, xưởng",Xã Lai Hưng,64m
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,8m,9334652,125m, 100 tỷ ,Sổ hồng/ Sổ đỏ,---, 7.487 m,Cần bán,"Kho, xưởng",Phường An Phú,60m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,---,9334626,---, 54 tỷ ,---,---, 7.300 m,Cần bán,"Kho, xưởng",Phường Mỹ Phước,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,---,9039865,---, 16 triệu / m,---,---, 4.000 m,Cần bán,"Kho, xưởng",Phường Lái Thiêu,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,---,9334689,---, 120 tỷ ,---,---, 10.000 m,Cần bán,"Kho, xưởng",Phường Tân Đông Hiệp,---
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,1,8m,9334387,---, 60 tỷ ,Sổ hồng/ Sổ đỏ,---, 7.209 m,Cần bán,"Kho, xưởng",Xã Vĩnh Tân,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,15m,9334596,125m, 12 triệu / m,Sổ hồng/ Sổ đỏ,---, 10.000 m,Cần bán,"Kho, xưởng",Phường Dĩ An,80m
Bình Dương,08/11/2021,_,Thành phố Thủ Dầu Một,---,60m,8959822,---, 30 triệu / m,---,2, 68 m,Cần bán,Căn hộ chung cư,Phường Phú Thọ,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,15m,9334582,200m," 12,5 triệu / m",Sổ hồng/ Sổ đỏ,---, 10.200 m,Cần bán,"Kho, xưởng",Phường Bình Hòa,50m
Bình Dương,08/11/2021,_,Huyện Dầu Tiếng,---,16m,9281802,80m, 580 triệu ,Sổ hồng/ Sổ đỏ,---, 560 m,Cần bán,"Đất thổ cư, đất ở",Thị trấn Dầu Tiếng,7m
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,15m,9334573,100m," 10,6 triệu / m",Sổ hồng/ Sổ đỏ,---, 10.300 m,Cần bán,"Kho, xưởng",Phường Bình Hòa,103m
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,18m,9334552,187m, 12 triệu / m,Sổ hồng/ Sổ đỏ,---, 10.300 m,Cần bán,"Kho, xưởng",Phường Thuận Giao,55m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,20m,9334598,125m, 12 triệu / m,Sổ hồng/ Sổ đỏ,---, 10.000 m,Cần bán,"Kho, xưởng",Phường Dĩ An,80m
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,12m,9334460,80m, 26 tỷ ,Sổ hồng/ Sổ đỏ,---, 2.100 m,Cần bán,"Kho, xưởng",Phường Tân Phước Khánh,26m
Bình Dương,08/11/2021,_,Huyện Bắc Tân Uyên,---,12m,9334383,---, 100 tỷ ,Sổ hồng/ Sổ đỏ,---, 15.500 m,Cần bán,"Kho, xưởng",Xã Đất Cuốc,---
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,16m,9334378,210m," 6,4 triệu / m",Sổ hồng/ Sổ đỏ,---, 40.000 m,Cần bán,"Kho, xưởng",Xã Tân Vĩnh Hiệp,190m
Bình Dương,08/11/2021,_,Thành phố Thủ Dầu Một,---,10m,1558012,22m," 1,29 tỷ ",Sổ hồng/ Sổ đỏ,---, 100 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Phú Mỹ,5m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,---,9334588,---, 125 tỷ ,---,---, 17.000 m,Cần bán,"Kho, xưởng",Phường Hòa Lợi,---
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,8m,9334366,100m, 75 tỷ ,---,---, 6.900 m,Cần bán,"Kho, xưởng",Phường Tân Phước Khánh,70m
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,24m,9334656,300m, 6 tỷ ,Sổ hồng/ Sổ đỏ,---, 3.020 m,Cần bán,"Kho, xưởng",Phường Bình Chuẩn,100m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,15m,9334577,200m, 120 tỷ ,Sổ hồng/ Sổ đỏ,---, 10.000 m,Cần bán,"Kho, xưởng",Phường Dĩ An,50m
Bình Dương,08/11/2021,Nam,Thành phố Dĩ An,---,10m,9334345,110m, 42 tỷ ,Sổ hồng/ Sổ đỏ,2, 3.248 m,Cần bán,"Kho, xưởng",Phường Tân Đông Hiệp,30m
Bình Dương,08/11/2021,Bắc,Thị xã Tân Uyên,2,15m,9334341,100m, 56 tỷ ,Sổ hồng/ Sổ đỏ,2, 7.322 m,Cần bán,"Kho, xưởng",Phường Tân Phước Khánh,45m
Bình Dương,08/11/2021,_,Thành phố Thuận An,29,15m,8881974,"7,5m", 900 triệu ,Sổ hồng/ Sổ đỏ,1, 33 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,"4,4m"
Bình Dương,08/11/2021,_,Thành phố Thủ Dầu Một,---,24m,9334465,35m," 12,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 476 m,Cần bán,"Kho, xưởng",Phường Phú Lợi,15m
Bình Dương,08/11/2021,_,Huyện Bàu Bàng,---,16m,9334375,300m, 120 tỷ ,Sổ hồng/ Sổ đỏ,---, 24.000 m,Cần bán,"Kho, xưởng",Thị trấn Lai Uyên,80m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,---,9334288,---, 80 tỷ ,Sổ hồng/ Sổ đỏ,---, 22.000 m,Cần bán,"Kho, xưởng",Phường Thới Hòa,---
Bình Dương,08/11/2021,Tây,Thành phố Dĩ An,---,7m,9334356,51m, 16 tỷ ,Sổ hồng/ Sổ đỏ,---, 800 m,Cần bán,"Kho, xưởng",Phường Tân Bình,12m
Bình Dương,08/11/2021,Đông Nam,Thị xã Tân Uyên,1,20m,9334352,84m, 25 tỷ ,Sổ hồng/ Sổ đỏ,2, 2.100 m,Cần bán,"Kho, xưởng",Phường Tân Phước Khánh,25m
Bình Dương,08/11/2021,Tây,Thị xã Tân Uyên,---,10m,9334277,76m," 109,9 tỷ ",Sổ hồng/ Sổ đỏ,---, 2.700 m,Cần bán,"Kho, xưởng",Phường Uyên Hưng,36m
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,8m,9334391,---, 25 tỷ ,Sổ hồng/ Sổ đỏ,---, 3.659 m,Cần bán,"Kho, xưởng",Phường Khánh Bình,---
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,12m,9334273,---," 5,5 triệu / m",Sổ hồng/ Sổ đỏ,---, 20.548 m,Cần bán,"Kho, xưởng",Phường Hòa Lợi,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,---,9334207,---, 11 triệu / m,---,---, 10.000 m,Cần bán,"Kho, xưởng",Phường Thuận Giao,---
Bình Dương,08/11/2021,_, Huyện Bắc Tân Uyên,---,16m,7519571,50m, 850 triệu ,Sổ hồng/ Sổ đỏ,---, 1.000 m,Cần bán,"Đất thổ cư, đất ở",,20m
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,---,9334296,---, 75 tỷ ,---,---, 7.000 m,Cần bán,"Kho, xưởng",Phường Tân Phước Khánh,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,12m,9334179,---, 270 tỷ ,---,---, 20.000 m,Cần bán,"Kho, xưởng",Phường Tân Đông Hiệp,---
Bình Dương,08/11/2021,_,Thành phố Thủ Dầu Một,---,20m,9334275,120m, 120 tỷ ,Giấy tờ hợp lệ,---, 12.000 m,Cần bán,"Kho, xưởng",Phường Phú Tân,100m
Bình Dương,08/11/2021,Bắc,Thị xã Tân Uyên,1,8m,9334311,120m, 38 tỷ ,Sổ hồng/ Sổ đỏ,3, 4.600 m,Cần bán,"Kho, xưởng",Xã Vĩnh Tân,40m
Bình Dương,08/11/2021,_,Huyện Bắc Tân Uyên,---,16m,9334299,---, 100 tỷ ,Sổ hồng/ Sổ đỏ,---, 15.500 m,Cần bán,"Kho, xưởng",Xã Đất Cuốc,---
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,16m,7576216,30m," 1,1 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Đất thổ cư, đất ở",Xã Phú Chánh,10m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,1,8m,7586564,15m," 1,25 tỷ ",Giấy tờ hợp lệ,2, 70 m,Cần bán,Nhà mặt tiền,Phường Dĩ An,5m
Bình Dương,07/11/2021,Tây Nam,Thành phố Dĩ An,---,5m,7606310,16m," 1,75 tỷ ",Sổ hồng/ Sổ đỏ,---, 64 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Bình,4m
Bình Dương,08/11/2021,_,Thành phố Thuận An,1,8m,7623629,8m," 1,9 tỷ ",Giấy tờ hợp lệ,2, 60 m,Cần bán,Nhà trong hẻm,Phường Thuận Giao,5m
Bình Dương,08/11/2021,_,Huyện Dầu Tiếng,---,16m,7971277,30m, 9 tỷ ,Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Phòng trọ, nhà trọ", Xã Thanh Tuyền,10m
Bình Dương,07/11/2021,Tây Nam,Thành phố Dĩ An,---,3m,7678391,"25,18m"," 2,2 tỷ ",Sổ hồng/ Sổ đỏ,---, 136 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,"5,40m"
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,10m,9287870,40m, 690 triệu ,Sổ hồng/ Sổ đỏ,---, 200 m,Cần bán,"Đất thổ cư, đất ở", Phường Tân Đông Hiệp,5m
Bình Dương,07/11/2021,Nam,Thị xã Tân Uyên,1,8m,8169518,120m, 55 tỷ ,Sổ hồng/ Sổ đỏ,3, 7.200 m,Cần bán,"Kho, xưởng",Xã Vĩnh Tân,60m
Bình Dương,07/11/2021,Đông,Thành phố Dĩ An,---,8m,9208375,"17,5m"," 3,47 tỷ ",Sổ hồng/ Sổ đỏ,---, 70 m,Cần bán,"Đất thổ cư, đất ở",Phường Dĩ An,4m
Bình Dương,07/11/2021,Tây Bắc,Thành phố Dĩ An,1,6m,7879687,15m," 3,5 tỷ ",Sổ hồng/ Sổ đỏ,3, 60 m,Cần bán,Nhà trong hẻm,Phường Đông Hòa,4m
Bình Dương,08/11/2021,_,Huyện Bắc Tân Uyên,---,18m,7970678,50m, 900 triệu ,Sổ hồng/ Sổ đỏ,---, 1.000 m,Cần bán,"Đất thổ cư, đất ở", Xã Tân Thành,20m
Bình Dương,08/11/2021,_,Huyện Bàu Bàng,---,10m,9295684,40m, 690 triệu ,Sổ hồng/ Sổ đỏ,---, 200 m,Cần bán,"Đất thổ cư, đất ở", Xã Cây Trường II,5m
Bình Dương,07/11/2021,Tây Bắc,Thành phố Dĩ An,---,16m,8507447,"42,7m"," 15,5 tỷ ",Sổ hồng/ Sổ đỏ,2, 430 m,Cần bán,Nhà mặt tiền,Phường Tân Đông Hiệp,10m
Bình Dương,07/11/2021,Đông Nam,Thành phố Dĩ An,---,6m,7944363,12m," 2,78 tỷ ",Sổ hồng/ Sổ đỏ,2, 60 m,Cần bán,Nhà trong hẻm,Phường Đông Hòa,5m
Bình Dương,07/11/2021,Tây Bắc,Thành phố Dĩ An,---,8m,8517183,53m, 16 tỷ ,Sổ hồng/ Sổ đỏ,---, 800 m,Cần bán,"Kho, xưởng",Phường Tân Bình,15m
Bình Dương,07/11/2021,Tây Nam,Thành phố Dĩ An,1,5m,9087732,23m," 9,8 tỷ ",Sổ hồng/ Sổ đỏ,4, 230 m,Cần bán,Nhà trong hẻm,Phường Dĩ An,10m
Bình Dương,07/11/2021,Tây Nam,Thành phố Dĩ An,---,12m,9087690,"18,75m"," 2,7 tỷ ",Sổ hồng/ Sổ đỏ,---, 75 m,Cần bán,"Đất nền, liền kề, đất dự án",Phường Tân Đông Hiệp,4m
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,20m,9334857,51m, 400 triệu ,Sổ hồng/ Sổ đỏ,---, 2.100 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Hiệp,40m
Bình Dương,08/11/2021,Đông Nam,Huyện Dầu Tiếng,---,12m,9263369,80m, 680 triệu ,Sổ hồng/ Sổ đỏ,---, 566 m,Cần bán,"Đất thổ cư, đất ở",Thị trấn Dầu Tiếng,7m
Bình Dương,07/11/2021,Đông Bắc,Thành phố Dĩ An,---,4m,8475570,20m," 3,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 200 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,10m
Bình Dương,08/11/2021,Nam,Thành phố Thuận An,---,16m,8143656,30m," 1,8 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Phòng trọ, nhà trọ",Phường Bình Nhâm,10m
Bình Dương,07/11/2021,Tây Nam,Huyện Bàu Bàng,---,6m,8071887,228m, 25 tỷ ,Sổ hồng/ Sổ đỏ,---, 13.650 m,Cần bán,"Đất thổ cư, đất ở",Thị trấn Lai Uyên,60m
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,---,9334167,---, 6 triệu / m,---,---, 5.000 m,Cần bán,"Kho, xưởng", Phường Tân Phước Khánh,---
Bình Dương,08/11/2021,Bắc,Thị xã Tân Uyên,---,16m,8506082,30m," 1,8 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Phòng trọ, nhà trọ",Phường Khánh Bình,10m
Bình Dương,07/11/2021,Bắc,Thành phố Dĩ An,---,8m,9063702,30m," 6,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 300 m,Cần bán,"Đất thổ cư, đất ở",Phường Tân Đông Hiệp,10m
Bình Dương,08/11/2021,_,Thành phố Dĩ An,1,6m,7615550,11m," 1,25 tỷ ",Giấy tờ hợp lệ,2, 65 m,Cần bán,Nhà trong hẻm,Phường Tân Đông Hiệp,6m
Bình Dương,07/11/2021,_,Thành phố Thuận An,---,5m,8544651,35m," 7,667 tỷ ",Sổ hồng/ Sổ đỏ,---, 697 m,Cần bán,"Đất thổ cư, đất ở",Phường Hưng Định,20m
Bình Dương,08/11/2021,_,Thành phố Thuận An,1,6m,9277757,67m," 16,5 tỷ ",Sổ hồng/ Sổ đỏ,3, 1.000 m,Cần bán,Nhà mặt tiền,Phường An Phú,15m
Bình Dương,08/11/2021,_,Thị xã Bến Cát,---,16m,2883968,---," 2,2 triệu / m",Sổ hồng/ Sổ đỏ,---, 960 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,---
Bình Dương,08/11/2021,Đông,Thị xã Bến Cát,---,16m,8682566,30m, 450 triệu ,Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất thổ cư, đất ở",Phường Thới Hòa,5m
Bình Dương,08/11/2021,Đông,Thành phố Thuận An,---,16m,8001179,30m, 950 triệu ,Sổ hồng/ Sổ đỏ,---, 150 m,Cần bán,"Đất thổ cư, đất ở",Phường Bình Chuẩn,5m
Bình Dương,04/11/2021,Tây Nam,Thị xã Tân Uyên,---,34m,9314263,58m," 1,049 tỷ ",Sổ hồng/ Sổ đỏ,---, 1.140 m,Cần bán,"Đất thổ cư, đất ở",Xã Vĩnh Tân,20m
Bình Dương,08/11/2021,_,Huyện Bàu Bàng,---,18m,9317270,---, 480 triệu ,Sổ hồng/ Sổ đỏ,---, 1.065 m,Cần bán,"Đất thổ cư, đất ở",Thị Trấn Bàu Bàng,---
Bình Dương,08/11/2021,_,Thành phố Thuận An,---,---,9075005,---, 900 triệu ,---,2, 60 m,Cần bán,Căn hộ chung cư,Phường Thuận Giao,---
Bình Dương,08/11/2021,_,Thành phố Dĩ An,---,8m,9334647,30m," 17,5 tỷ ",Sổ hồng/ Sổ đỏ,---, 800 m,Cần bán,"Kho, xưởng",Phường Tân Bình,15m
Bình Dương,08/11/2021,_,Thị xã Tân Uyên,---,8m,9334600,34m, 14 tỷ ,Sổ hồng/ Sổ đỏ,---, 377 m,Cần bán,"Kho, xưởng",Phường Khánh Bình,11m
